aX,aY,aZ,gX,gY,gZ
0.699,-0.935,0.255,-112.671,-32.532,-24.841
0.585,-1.039,0.416,-86.548,-32.959,-33.997
0.484,-1.143,0.324,-47.424,-29.968,-30.396
0.401,-1.189,0.084,-15.747,-16.541,-17.944
0.356,-1.118,-0.148,-0.732,0.244,-4.944
0.339,-0.992,-0.320,3.052,11.841,4.028
0.277,-0.879,-0.501,9.766,17.151,9.583
0.249,-0.751,-0.694,15.930,12.207,6.653
0.213,-0.673,-0.872,19.775,2.197,3.357
0.195,-0.590,-1.003,18.188,-7.202,-2.380
0.211,-0.521,-1.057,11.108,-14.954,-8.728
0.225,-0.534,-1.023,5.249,-18.860,-11.230
0.246,-0.552,-0.956,-2.686,-19.226,-13.367
0.280,-0.587,-0.875,-10.193,-17.395,-13.977
0.306,-0.642,-0.796,-15.320,-14.893,-10.620
0.356,-0.663,-0.723,-20.264,-10.193,-5.493
0.420,-0.691,-0.656,-23.254,-2.319,-1.099
0.453,-0.720,-0.614,-23.804,4.822,0.732
0.474,-0.717,-0.594,-22.949,5.859,0.916
0.503,-0.701,-0.608,-20.874,2.991,-1.404
0.519,-0.680,-0.648,-19.104,-2.686,-7.507
0.483,-0.668,-0.708,-19.592,-10.132,-18.066
0.433,-0.629,-0.765,-22.644,-17.700,-26.611
0.380,-0.595,-0.810,-27.100,-22.766,-31.372
0.320,-0.581,-0.809,-33.325,-21.912,-33.020
0.256,-0.544,-0.796,-39.612,-15.259,-30.273
0.204,-0.544,-0.782,-42.358,-5.981,-24.902
0.160,-0.503,-0.798,-42.908,1.831,-17.090
0.153,-0.546,-0.850,-40.833,8.728,-6.836
0.218,-0.505,-0.905,-44.495,12.756,0.000
0.247,-0.506,-0.938,-50.476,15.991,4.944
0.277,-0.532,-0.948,-58.899,18.005,3.967
0.308,-0.525,-0.942,-69.092,14.465,-1.831
0.332,-0.514,-0.939,-78.552,7.019,-8.057
0.333,-0.519,-0.942,-87.280,-0.916,-16.602
0.321,-0.512,-0.942,-96.436,-8.911,-26.184
0.293,-0.498,-0.930,-106.506,-15.991,-34.241
0.266,-0.483,-0.925,-116.150,-19.470,-39.246
0.241,-0.469,-0.902,-125.305,-18.982,-41.199
0.195,-0.482,-0.873,-133.850,-14.038,-41.260
0.179,-0.461,-0.858,-141.968,-7.935,-37.842
0.170,-0.441,-0.834,-149.841,-0.854,-33.325
0.162,-0.427,-0.825,-155.212,6.165,-29.175
0.145,-0.443,-0.802,-159.851,9.155,-25.208
0.171,-0.441,-0.787,-166.992,8.423,-23.315
0.187,-0.423,-0.750,-176.208,7.263,-23.621
0.181,-0.423,-0.702,-185.852,6.470,-26.978
0.176,-0.432,-0.650,-193.604,2.502,-30.579
0.178,-0.428,-0.595,-200.378,-3.418,-32.837
0.167,-0.420,-0.546,-207.947,-8.118,-35.583
0.142,-0.414,-0.485,-215.332,-12.024,-38.513
0.108,-0.429,-0.368,-222.534,-15.320,-40.466
0.043,-0.425,-0.230,-228.516,-14.038,-39.856
0.018,-0.437,-0.119,-227.356,-9.583,-33.936
0.013,-0.420,-0.058,-220.947,-4.517,-23.437
0.044,-0.428,-0.041,-216.736,3.967,-14.954
0.078,-0.440,-0.014,-219.299,18.188,-11.169
0.077,-0.444,0.053,-228.210,34.424,-10.864
0.075,-0.460,0.168,-238.953,48.462,-10.010
0.093,-0.471,0.283,-244.202,52.979,-5.493
0.121,-0.469,0.355,-242.798,44.678,-0.427
0.132,-0.466,0.397,-238.220,28.381,1.465
0.186,-0.431,0.404,-233.398,10.010,0.610
0.274,-0.430,0.542,-233.826,-4.822,-4.150
0.233,-0.479,0.810,-243.713,-7.690,-15.442
0.239,-0.512,1.056,-244.873,-12.207,-20.508
0.261,-0.554,1.263,-231.018,-22.583,-17.334
0.233,-0.628,1.470,-212.341,-22.705,-15.015
0.011,-0.976,2.097,154.114,-77.942,-5.798
-0.030,-0.953,2.062,189.636,-78.674,-0.671
-0.106,-0.936,2.005,221.436,-72.693,6.592
-0.161,-0.869,1.885,250.366,-61.768,16.357
-0.171,-0.770,1.733,280.701,-46.265,28.259
-0.144,-0.700,1.659,305.298,-29.663,37.415
-0.098,-0.631,1.587,326.660,-24.109,39.429
-0.037,-0.498,1.433,348.938,-34.363,39.490
0.000,-0.436,1.305,367.493,-53.650,38.330
0.007,-0.334,1.174,378.479,-76.599,34.790
-0.001,-0.197,1.027,390.381,-94.177,34.912
0.013,-0.077,0.827,400.330,-96.497,38.452
0.027,0.002,0.626,405.457,-83.374,47.546
0.078,0.110,0.452,402.893,-59.265,62.683
0.166,0.236,0.258,398.682,-37.598,78.552
0.283,0.337,0.091,392.639,-21.790,85.876
0.346,0.426,-0.123,386.353,-12.390,85.754
0.459,0.492,-0.414,382.080,-17.151,83.069
0.506,0.558,-0.731,372.192,-24.353,81.970
0.529,0.627,-0.998,351.807,-21.545,82.397
0.468,0.728,-1.256,326.538,-7.568,83.496
0.394,0.833,-1.543,302.307,11.658,85.938
0.276,0.950,-1.869,277.649,31.555,93.445
0.124,1.016,-2.277,250.488,55.664,105.469
0.023,1.044,-2.684,213.623,82.886,119.080
0.073,0.998,-2.928,160.583,108.643,139.099
0.213,0.836,-2.854,99.182,131.104,150.452
0.335,0.670,-2.537,35.767,128.601,132.019
0.400,0.450,-2.104,-10.620,92.224,91.125
0.390,0.153,-1.661,-35.767,43.396,47.241
0.312,-0.194,-1.249,-52.490,6.287,11.230
0.206,-0.501,-0.860,-66.956,-8.606,-12.695
0.144,-0.714,-0.485,-76.294,-7.507,-19.714
0.130,-0.878,-0.203,-75.439,0.977,-15.686
0.149,-1.010,-0.037,-63.171,9.949,-8.850
0.152,-1.074,-0.005,-44.312,15.259,-1.831
0.170,-1.026,-0.105,-23.071,13.733,4.578
0.170,-0.979,-0.304,-1.587,8.606,8.606
0.164,-0.893,-0.517,13.489,4.639,9.705
0.150,-0.776,-0.707,20.386,0.305,9.033
0.160,-0.687,-0.873,22.461,-4.333,7.263
0.176,-0.608,-1.006,19.043,-8.545,5.127
0.220,-0.559,-1.082,11.169,-13.428,2.502
0.247,-0.543,-1.096,-0.305,-15.991,-1.465
0.280,-0.547,-1.055,-13.245,-15.930,-4.578
0.311,-0.577,-0.953,-25.818,-14.038,-5.676
0.328,-0.598,-0.796,-36.926,-9.155,-4.883
0.340,-0.614,-0.673,-39.856,-2.197,-3.662
0.349,-0.680,-0.614,-35.156,0.427,-4.333
0.353,-0.717,-0.594,-29.114,-2.808,-3.296
0.361,-0.719,-0.601,-25.635,-4.883,-2.625
0.358,-0.719,-0.627,-23.682,-4.150,-3.845
0.341,-0.704,-0.664,-23.437,-2.808,-5.371
0.319,-0.672,-0.722,-24.841,-1.587,-5.554
0.314,-0.631,-0.790,-27.710,-1.160,-5.920
0.301,-0.604,-0.859,-32.043,-1.404,-8.545
0.295,-0.548,-0.938,-39.856,-4.883,-14.709
0.269,-0.531,-0.969,-48.767,-9.705,-19.104
0.246,-0.542,-0.927,-59.326,-11.658,-21.912
0.183,-0.534,-0.859,-71.655,-8.545,-25.879
0.145,-0.522,-0.821,-75.989,-4.333,-25.757
0.122,-0.562,-0.794,-76.904,-2.319,-19.775
0.122,-0.587,-0.776,-78.125,3.906,-11.536
0.131,-0.600,-0.746,-80.933,11.414,-5.066
0.144,-0.615,-0.727,-81.299,16.785,1.343
0.145,-0.628,-0.731,-81.360,19.043,5.066
0.177,-0.600,-0.770,-82.214,16.052,7.263
0.190,-0.597,-0.828,-84.229,11.963,8.240
0.190,-0.594,-0.880,-91.675,10.437,4.211
0.187,-0.582,-0.906,-103.760,9.460,-1.404
0.199,-0.565,-0.906,-117.065,6.653,-5.493
0.205,-0.531,-0.847,-130.737,1.709,-9.949
0.156,-0.509,-0.748,-142.578,-2.197,-18.372
0.130,-0.528,-0.660,-146.851,-5.188,-24.780
0.101,-0.559,-0.578,-145.813,-7.629,-23.071
0.080,-0.574,-0.523,-143.738,-8.179,-18.494
0.051,-0.605,-0.496,-140.381,-5.798,-13.428
0.056,-0.621,-0.485,-137.451,-1.831,-5.371
0.080,-0.615,-0.503,-137.634,4.761,3.052
0.131,-0.614,-0.555,-142.334,13.489,8.301
0.171,-0.614,-0.570,-154.541,23.926,9.705
0.198,-0.589,-0.537,-171.875,32.532,7.996
0.237,-0.557,-0.494,-188.232,32.410,3.479
0.243,-0.541,-0.410,-200.562,21.484,-4.822
0.196,-0.533,-0.291,-209.961,5.676,-15.564
0.132,-0.500,-0.163,-213.440,-8.240,-23.315
0.109,-0.505,-0.055,-208.069,-17.517,-24.170
0.082,-0.545,0.058,-199.341,-17.883,-20.203
0.052,-0.567,0.113,-192.627,-9.155,-13.367
0.104,-0.579,0.099,-185.730,2.991,-2.991
0.172,-0.615,0.123,-188.232,20.752,5.920
0.225,-0.637,0.217,-201.172,42.114,9.644
0.279,-0.644,0.293,-212.769,53.223,10.071
0.322,-0.646,0.343,-216.370,47.791,6.653
0.314,-0.664,0.393,-215.942,26.611,-0.854
0.259,-0.674,0.480,-214.722,3.357,-9.155
0.200,-0.671,0.588,-207.764,-9.705,-12.695
0.221,-0.653,0.659,-192.139,-14.160,-10.071
0.248,-0.673,0.739,-177.734,-7.996,-6.592
0.281,-0.701,0.833,-172.729,6.592,-3.784
0.321,-0.979,1.904,97.900,-18.311,-2.625
0.294,-1.033,1.949,121.826,-40.100,-8.240
0.203,-1.070,2.059,141.357,-54.382,-13.428
0.111,-1.080,2.184,165.405,-61.218,-9.827
0.004,-1.012,2.253,196.350,-58.044,-1.221
-0.116,-0.979,2.307,233.276,-38.208,13.977
-0.173,-0.898,2.241,273.743,-0.671,36.499
-0.127,-0.744,2.004,312.134,40.833,59.570
-0.047,-0.657,1.731,335.632,73.975,68.542
0.013,-0.603,1.526,348.083,84.900,67.993
0.120,-0.415,1.310,352.600,65.186,61.462
0.197,-0.170,1.065,359.009,23.010,44.067
0.211,-0.053,0.897,367.859,-12.573,25.085
0.204,0.124,0.695,375.061,-38.391,14.465
0.240,0.262,0.456,382.141,-60.364,12.390
0.249,0.408,0.241,383.362,-70.129,12.146
0.259,0.485,0.128,380.188,-66.223,13.977
0.270,0.571,-0.101,380.676,-59.814,21.729
0.333,0.616,-0.438,382.446,-56.580,30.579
0.404,0.648,-0.753,374.146,-46.631,39.917
0.429,0.683,-1.039,357.483,-30.823,47.241
0.454,0.736,-1.359,339.355,-17.273,50.476
0.431,0.726,-1.657,317.139,-1.587,52.856
0.302,0.772,-1.931,287.964,22.644,58.838
0.191,0.849,-2.216,253.723,52.246,68.665
0.130,0.843,-2.522,218.872,85.083,87.036
0.118,0.760,-2.694,173.767,111.267,101.318
0.068,0.663,-2.727,122.437,119.812,102.539
0.076,0.523,-2.643,71.045,110.229,93.018
0.162,0.340,-2.405,21.301,92.407,79.590
0.214,0.163,-2.015,-24.109,70.862,57.861
0.229,-0.043,-1.600,-56.641,46.875,31.189
0.228,-0.257,-1.213,-74.463,21.851,11.108
0.205,-0.467,-0.858,-82.581,4.578,1.831
0.218,-0.666,-0.548,-84.961,0.671,-2.075
0.229,-0.815,-0.291,-81.909,3.052,-1.465
0.223,-0.934,-0.114,-73.120,11.414,3.357
0.260,-0.981,-0.054,-58.289,22.339,10.986
0.318,-1.023,-0.100,-40.161,30.273,19.348
0.367,-1.025,-0.199,-24.719,31.799,23.621
0.396,-0.980,-0.312,-14.099,26.062,21.362
0.370,-0.928,-0.438,-6.592,14.893,13.000
0.325,-0.862,-0.555,-1.404,2.319,4.578
0.277,-0.807,-0.660,1.038,-8.179,-2.197
0.240,-0.751,-0.745,0.488,-14.465,-6.348
0.229,-0.730,-0.770,-4.150,-16.663,-8.850
0.220,-0.710,-0.743,-9.644,-16.296,-8.179
0.245,-0.693,-0.695,-13.794,-13.672,-4.517
0.276,-0.683,-0.661,-14.099,-8.606,0.183
0.327,-0.716,-0.661,-11.902,-4.211,2.380
0.378,-0.724,-0.659,-11.292,-2.502,4.211
0.421,-0.707,-0.665,-13.000,-3.235,3.967
0.441,-0.695,-0.684,-14.099,-6.653,-0.610
0.444,-0.684,-0.712,-15.808,-11.230,-7.324
0.432,-0.668,-0.748,-18.738,-17.395,-14.099
0.411,-0.647,-0.801,-23.315,-23.987,-20.386
0.377,-0.639,-0.812,-30.090,-28.320,-25.452
0.298,-0.621,-0.767,-38.452,-26.428,-27.893
0.224,-0.594,-0.748,-42.236,-19.836,-25.940
0.181,-0.617,-0.763,-41.565,-13.367,-20.325
0.162,-0.555,-0.788,-42.175,-7.874,-13.733
0.155,-0.578,-0.832,-40.833,-1.282,-5.615
0.157,-0.594,-0.870,-43.579,3.967,-2.136
0.158,-0.593,-0.907,-50.720,6.348,0.793
0.171,-0.572,-0.924,-60.913,6.470,2.747
0.196,-0.570,-0.920,-70.862,4.944,2.502
0.212,-0.537,-0.926,-80.872,-1.160,-0.549
0.212,-0.536,-0.941,-89.111,-9.949,-5.005
0.220,-0.535,-0.938,-100.098,-19.226,-11.292
0.221,-0.524,-0.901,-112.305,-28.076,-17.822
0.193,-0.504,-0.851,-124.512,-34.424,-23.987
0.177,-0.523,-0.802,-134.338,-37.048,-27.649
0.176,-0.503,-0.722,-141.418,-36.682,-27.710
0.135,-0.515,-0.634,-146.240,-33.447,-25.452
0.135,-0.543,-0.608,-145.752,-27.832,-22.156
0.132,-0.530,-0.586,-143.616,-24.414,-16.663
0.145,-0.524,-0.588,-142.273,-20.935,-8.606
0.168,-0.535,-0.603,-142.578,-16.846,-4.211
0.202,-0.516,-0.645,-148.071,-13.672,-2.991
0.209,-0.521,-0.640,-160.645,-9.705,-5.859
0.218,-0.505,-0.604,-176.941,-7.446,-9.888
0.239,-0.471,-0.544,-194.397,-11.047,-14.343
0.244,-0.449,-0.472,-209.045,-17.944,-20.630
0.230,-0.440,-0.365,-221.008,-27.222,-29.236
0.178,-0.438,-0.228,-230.164,-36.743,-36.804
0.122,-0.443,-0.063,-233.948,-41.382,-39.856
0.088,-0.419,0.092,-229.797,-42.175,-37.048
0.086,-0.427,0.166,-217.896,-39.246,-30.518
0.115,-0.483,0.174,-206.482,-28.503,-21.912
0.134,-0.500,0.186,-209.045,-7.690,-15.137
0.166,-0.488,0.207,-220.337,17.151,-10.925
0.212,-0.481,0.252,-232.971,37.048,-8.789
0.280,-0.470,0.322,-245.728,46.021,-11.292
0.318,-0.462,0.427,-260.254,40.955,-19.775
0.325,-0.478,0.577,-271.057,18.860,-30.518
0.256,-0.513,0.825,-273.010,-16.113,-39.185
0.178,-0.531,1.044,-262.329,-49.866,-42.053
0.185,-0.549,1.161,-232.483,-77.820,-39.185
0.181,-0.595,1.231,-200.134,-93.323,-34.790
0.159,-0.629,1.298,-182.068,-84.412,-32.043
-0.103,-0.832,2.427,163.696,-100.159,4.456
-0.175,-0.838,2.538,199.036,-91.370,12.878
-0.223,-0.836,2.551,242.432,-76.111,29.114
-0.300,-0.815,2.450,289.795,-54.871,44.312
-0.278,-0.722,2.265,335.205,-27.710,57.617
-0.281,-0.618,2.043,376.953,-5.554,74.463
-0.213,-0.479,1.812,413.879,1.404,89.966
-0.117,-0.310,1.591,447.754,-7.080,101.807
-0.037,-0.119,1.353,475.647,-24.902,107.544
0.031,-0.003,1.121,494.019,-48.279,106.995
0.105,0.095,0.816,501.404,-70.190,104.004
0.156,0.190,0.499,493.103,-75.806,102.234
0.225,0.245,0.289,469.849,-56.763,99.915
0.286,0.280,0.207,439.453,-32.593,94.666
0.333,0.351,0.215,411.987,-20.386,88.440
0.331,0.461,0.132,395.447,-15.991,81.848
0.364,0.531,-0.110,389.709,-19.043,78.735
0.417,0.537,-0.334,382.385,-23.560,79.285
0.392,0.594,-0.620,366.699,-17.090,75.684
0.446,0.599,-0.913,347.412,-11.841,71.960
0.465,0.649,-1.149,319.153,-5.615,71.350
0.444,0.686,-1.380,289.246,10.437,67.078
0.345,0.745,-1.653,260.315,23.865,66.650
0.317,0.833,-1.909,230.896,35.828,73.059
0.228,0.875,-2.102,199.280,56.824,86.609
0.152,0.904,-2.280,167.053,75.745,97.839
0.155,0.858,-2.423,132.568,78.430,102.966
0.158,0.689,-2.459,93.811,80.017,100.342
0.180,0.495,-2.332,48.584,79.712,88.867
0.200,0.297,-2.029,1.709,67.078,68.726
0.198,0.092,-1.641,-35.706,54.443,47.302
0.197,-0.141,-1.255,-58.777,44.861,28.992
0.199,-0.365,-0.909,-67.749,33.508,17.334
0.216,-0.631,-0.622,-67.139,24.780,10.925
0.230,-0.784,-0.399,-64.392,17.029,3.906
0.228,-0.870,-0.212,-54.199,10.254,-0.427
0.214,-0.956,-0.194,-34.180,5.310,-2.808
0.204,-0.983,-0.298,-15.625,-0.854,-4.089
0.203,-0.917,-0.438,-5.066,-5.798,-1.160
0.201,-0.839,-0.591,3.113,-5.737,1.343
0.217,-0.732,-0.733,6.470,-7.202,-0.488
0.236,-0.652,-0.839,7.446,-10.864,-0.549
0.250,-0.576,-0.899,5.249,-13.794,-1.709
0.271,-0.529,-0.933,2.441,-15.503,-2.319
0.312,-0.528,-0.921,-0.549,-15.564,-1.526
0.339,-0.534,-0.892,-5.493,-11.597,-1.526
0.356,-0.556,-0.855,-9.094,-8.362,-2.014
0.362,-0.582,-0.820,-12.573,-6.775,-1.404
0.382,-0.607,-0.792,-16.357,-4.639,-0.122
0.382,-0.628,-0.768,-20.386,-1.892,-0.793
0.354,-0.635,-0.746,-24.536,1.465,-2.625
0.338,-0.626,-0.749,-26.489,3.357,-2.441
0.359,-0.603,-0.785,-28.076,2.686,-2.319
0.372,-0.583,-0.827,-30.518,1.831,-5.371
0.361,-0.561,-0.869,-34.241,-0.671,-11.841
0.342,-0.535,-0.901,-38.940,-6.470,-19.226
0.335,-0.550,-0.850,-45.349,-11.108,-25.085
0.276,-0.552,-0.743,-52.246,-10.376,-29.480
0.230,-0.564,-0.699,-51.880,-8.972,-31.189
0.214,-0.609,-0.726,-45.654,-10.864,-25.818
0.224,-0.628,-0.743,-44.922,-9.460,-19.104
0.212,-0.639,-0.729,-48.279,-2.930,-13.977
0.211,-0.635,-0.726,-50.415,2.319,-8.972
0.234,-0.618,-0.776,-50.720,3.296,-4.517
0.255,-0.611,-0.856,-53.406,3.540,-2.930
0.264,-0.582,-0.921,-60.913,3.662,-5.188
0.266,-0.548,-0.971,-71.289,2.014,-9.766
0.276,-0.529,-1.008,-82.275,-2.747,-15.686
0.281,-0.468,-1.007,-95.032,-7.690,-22.278
0.248,-0.406,-0.967,-108.276,-11.169,-32.410
0.189,-0.418,-0.914,-113.220,-13.428,-39.612
0.137,-0.433,-0.882,-115.295,-16.174,-39.490
0.118,-0.438,-0.877,-118.530,-14.343,-35.522
0.111,-0.453,-0.871,-123.901,-8.545,-30.029
0.140,-0.468,-0.866,-131.592,-0.244,-24.231
0.176,-0.472,-0.843,-142.090,6.775,-19.958
0.229,-0.470,-0.817,-153.992,9.155,-19.348
0.260,-0.477,-0.781,-165.344,6.897,-23.865
0.263,-0.486,-0.749,-176.514,1.648,-32.043
0.256,-0.481,-0.704,-188.171,-6.958,-40.283
0.221,-0.475,-0.641,-199.158,-15.076,-48.889
0.173,-0.469,-0.584,-208.557,-22.034,-56.335
0.124,-0.455,-0.506,-215.820,-27.527,-60.608
0.068,-0.457,-0.376,-221.252,-27.527,-62.012
0.017,-0.454,-0.285,-221.497,-18.372,-59.021
0.041,-0.459,-0.251,-217.041,-7.385,-49.927
0.049,-0.475,-0.229,-215.393,6.409,-40.527
0.059,-0.501,-0.187,-219.971,24.231,-34.424
0.101,-0.501,-0.148,-227.905,36.865,-27.222
0.131,-0.500,-0.116,-236.938,41.748,-23.804
0.138,-0.501,-0.094,-245.972,41.382,-25.818
0.138,-0.475,-0.078,-256.897,35.034,-28.992
0.139,-0.427,-0.057,-270.081,23.254,-33.020
0.140,-0.380,0.020,-284.241,9.399,-39.795
0.109,-0.345,0.170,-298.340,-2.686,-47.791
0.094,-0.313,0.421,-308.228,-14.343,-53.894
0.051,-0.318,0.739,-307.373,-21.362,-59.082
0.006,-0.378,1.000,-293.335,-21.179,-59.265
-0.029,-0.468,1.209,-269.897,-14.587,-49.561
-0.026,-0.491,1.364,-242.676,0.732,-37.170
-0.077,-0.823,2.268,189.392,-64.514,12.024
-0.163,-0.826,2.318,219.788,-60.242,18.860
-0.192,-0.762,2.287,257.507,-49.561,31.372
-0.245,-0.710,2.212,299.194,-35.339,46.448
-0.256,-0.616,2.098,339.172,-13.062,63.660
-0.238,-0.481,1.937,375.366,10.010,81.848
-0.229,-0.350,1.709,411.072,24.109,97.717
-0.180,-0.199,1.460,440.247,28.748,110.107
-0.134,-0.034,1.228,464.783,23.743,118.652
-0.089,0.143,0.973,488.037,12.390,122.925
-0.052,0.295,0.670,510.864,0.122,129.456
0.004,0.466,0.370,520.630,-9.155,138.245
0.116,0.617,0.025,514.954,-7.812,141.113
0.190,0.603,-0.329,494.080,7.568,133.972
0.211,0.525,-0.588,456.970,34.241,127.502
0.268,0.506,-0.651,405.762,52.307,121.948
0.281,0.536,-0.591,360.107,61.462,114.563
0.257,0.543,-0.632,334.351,66.650,104.736
0.266,0.534,-0.767,319.641,61.829,100.708
0.303,0.544,-0.946,304.565,56.213,100.830
0.289,0.539,-1.191,290.039,49.927,93.628
0.282,0.521,-1.471,272.095,40.771,83.923
0.243,0.553,-1.698,243.591,36.011,75.684
0.215,0.582,-1.873,207.886,37.720,67.505
0.155,0.624,-2.025,169.800,42.969,61.279
0.115,0.609,-2.159,133.545,49.988,61.279
0.095,0.587,-2.199,94.238,55.420,58.655
0.081,0.524,-2.147,54.810,57.800,50.476
0.075,0.424,-2.016,20.691,50.659,39.978
0.078,0.282,-1.812,-7.629,37.292,29.175
0.093,0.086,-1.562,-30.579,27.710,18.066
0.147,-0.121,-1.276,-48.828,24.170,9.277
0.199,-0.290,-0.997,-62.744,21.057,4.089
0.259,-0.455,-0.777,-67.444,15.320,0.488
0.313,-0.648,-0.607,-64.819,8.606,-0.671
0.376,-0.759,-0.460,-63.171,3.540,-3.296
0.420,-0.823,-0.354,-57.922,1.343,-7.080
0.438,-0.869,-0.309,-46.875,-1.587,-12.695
0.448,-0.883,-0.322,-32.837,-5.920,-17.456
0.402,-0.864,-0.395,-18.921,-10.498,-23.315
0.325,-0.833,-0.507,-6.470,-15.076,-27.710
0.262,-0.775,-0.623,2.563,-18.250,-27.588
0.224,-0.708,-0.728,7.324,-17.761,-23.376
0.206,-0.654,-0.820,8.667,-13.367,-17.029
0.211,-0.613,-0.892,6.836,-8.728,-10.864
0.242,-0.587,-0.929,1.648,-4.822,-6.714
0.281,-0.573,-0.922,-5.981,-1.099,-4.578
0.330,-0.557,-0.891,-13.855,-0.549,-3.967
0.356,-0.540,-0.861,-19.653,-3.784,-5.615
0.366,-0.535,-0.845,-22.522,-8.606,-9.521
0.362,-0.548,-0.824,-24.841,-12.207,-14.221
0.362,-0.565,-0.778,-27.100,-14.282,-16.968
0.375,-0.570,-0.736,-28.992,-14.832,-17.822
0.373,-0.596,-0.714,-29.419,-12.939,-20.264
0.368,-0.573,-0.708,-28.259,-12.329,-22.217
0.351,-0.594,-0.723,-25.818,-13.367,-21.240
0.335,-0.615,-0.769,-24.841,-13.794,-19.592
0.316,-0.569,-0.813,-28.015,-14.038,-20.325
0.291,-0.537,-0.853,-32.837,-13.428,-20.325
0.284,-0.556,-0.902,-35.889,-11.536,-18.250
0.272,-0.517,-0.933,-43.579,-11.292,-19.470
0.250,-0.479,-0.967,-52.002,-12.878,-22.400
0.241,-0.468,-0.993,-57.983,-15.137,-24.414
0.230,-0.451,-1.002,-66.345,-17.273,-27.466
0.220,-0.459,-0.983,-76.111,-17.151,-30.579
0.218,-0.439,-0.950,-84.717,-16.541,-33.203
0.202,-0.460,-0.927,-91.187,-17.090,-34.973
0.190,-0.486,-0.923,-96.619,-18.372,-35.095
0.178,-0.485,-0.903,-104.431,-19.592,-34.485
0.162,-0.487,-0.888,-111.877,-20.020,-33.752
0.165,-0.500,-0.897,-118.835,-20.996,-32.166
0.163,-0.490,-0.892,-128.357,-19.470,-29.846
0.154,-0.470,-0.879,-138.916,-15.442,-28.992
0.161,-0.451,-0.876,-149.597,-13.184,-28.992
0.183,-0.466,-0.878,-158.630,-11.780,-27.710
0.171,-0.461,-0.847,-171.448,-10.498,-29.724
0.164,-0.420,-0.784,-186.646,-9.094,-32.654
0.173,-0.423,-0.722,-196.899,-8.484,-33.936
0.181,-0.428,-0.646,-204.956,-9.399,-35.522
0.169,-0.435,-0.581,-212.097,-9.766,-38.574
0.164,-0.451,-0.519,-217.529,-9.949,-39.795
0.164,-0.453,-0.442,-222.351,-9.094,-38.391
0.161,-0.452,-0.363,-227.051,-4.883,-36.255
0.176,-0.469,-0.299,-230.652,-0.793,-33.997
0.166,-0.485,-0.250,-235.901,2.991,-32.349
0.154,-0.471,-0.197,-240.540,3.479,-30.762
0.156,-0.460,-0.172,-245.483,0.977,-29.846
0.142,-0.457,-0.145,-252.991,0.305,-29.846
0.119,-0.442,-0.099,-263.672,3.418,-29.358
0.105,-0.397,-0.045,-274.902,6.042,-26.917
0.143,-0.361,0.073,-285.400,6.958,-26.489
0.148,-0.347,0.270,-296.936,8.545,-29.602
0.165,-0.332,0.486,-304.260,5.737,-35.339
0.161,-0.356,0.749,-302.368,-3.601,-42.175
0.124,-0.432,0.974,-291.382,-11.963,-48.462
0.108,-0.492,1.117,-269.226,-21.545,-47.424
0.109,-0.545,1.178,-241.028,-26.917,-40.955
0.090,-0.610,1.195,-216.858,-24.109,-35.400
0.075,-0.651,1.170,-198.792,-18.127,-31.250
0.110,-0.660,1.117,-186.646,-14.771,-27.405
0.146,0.966,-2.390,219.055,49.622,72.632
0.074,1.016,-2.658,177.979,56.091,78.369
0.078,0.976,-2.829,130.127,61.584,81.482
0.122,0.833,-2.808,78.796,64.087,77.759
0.173,0.641,-2.588,23.499,54.688,64.331
0.191,0.429,-2.164,-26.672,40.649,44.495
0.201,0.159,-1.702,-62.561,28.320,23.437
0.207,-0.115,-1.252,-83.679,16.663,8.118
0.219,-0.405,-0.856,-92.773,9.094,1.770
0.277,-0.669,-0.499,-94.238,4.089,-2.502
0.321,-0.862,-0.186,-90.759,2.441,-6.226
0.337,-1.012,0.032,-78.796,3.357,-9.399
0.318,-1.078,0.126,-58.960,3.052,-11.780
0.277,-1.094,0.068,-33.386,0.793,-12.390
0.257,-1.109,-0.114,-8.057,-5.127,-9.583
0.241,-1.068,-0.288,7.263,-6.714,-6.592
0.219,-0.992,-0.413,13.245,-3.113,-6.287
0.193,-0.912,-0.537,18.066,-2.136,-5.981
0.182,-0.836,-0.655,22.583,-5.371,-4.944
0.171,-0.764,-0.760,24.841,-8.301,-4.028
0.181,-0.707,-0.845,24.841,-10.498,-1.953
0.215,-0.674,-0.887,21.240,-10.986,0.977
0.258,-0.659,-0.885,13.855,-8.057,4.150
0.298,-0.648,-0.852,5.249,-4.517,6.775
0.336,-0.644,-0.812,-1.465,-3.540,8.545
0.367,-0.630,-0.785,-6.165,-3.845,8.728
0.391,-0.617,-0.772,-9.521,-3.235,6.470
0.416,-0.610,-0.755,-12.207,-2.197,3.357
0.417,-0.612,-0.739,-14.099,-1.282,-0.366
0.395,-0.615,-0.734,-15.320,-2.747,-4.883
0.366,-0.613,-0.737,-15.991,-5.432,-8.240
0.337,-0.621,-0.727,-16.968,-7.874,-11.047
0.293,-0.640,-0.723,-18.250,-9.155,-12.390
0.269,-0.618,-0.724,-19.958,-9.644,-12.146
0.252,-0.652,-0.712,-21.851,-8.301,-10.071
0.247,-0.687,-0.700,-24.597,-3.113,-6.592
0.240,-0.694,-0.676,-28.687,2.686,-4.211
0.235,-0.701,-0.664,-30.579,6.775,-1.465
0.248,-0.698,-0.670,-30.945,7.935,0.854
