aX,aY,aZ,gX,gY,gZ
0.114,0.599,0.708,-7.080,17.395,39.612
0.046,0.618,0.727,-3.967,12.024,43.091
0.003,0.587,0.759,-1.099,10.864,53.894
-0.035,0.557,0.799,0.366,-1.282,58.228
-0.069,0.493,0.810,3.235,-12.390,54.199
-0.080,0.453,0.810,5.615,-15.869,51.453
-0.111,0.418,0.822,6.470,-13.489,52.551
-0.108,0.402,0.836,9.155,-7.324,52.856
-0.091,0.403,0.842,14.648,-0.183,50.171
-0.064,0.393,0.837,18.555,7.202,44.678
-0.098,0.396,0.845,19.714,11.230,37.720
-0.149,0.363,0.849,21.179,12.756,30.640
-0.183,0.320,0.839,22.522,11.353,25.879
-0.202,0.274,0.826,23.499,8.118,24.109
-0.199,0.277,0.809,22.217,3.418,24.658
-0.212,0.282,0.810,19.104,-1.526,24.109
-0.224,0.265,0.826,16.235,-3.174,21.057
-0.232,0.266,0.848,17.151,0.732,16.602
-0.220,0.237,0.847,19.043,8.728,12.146
-0.201,0.293,0.840,21.729,17.822,8.423
-0.171,0.295,0.847,19.958,24.536,0.793
-0.178,0.278,0.871,14.709,26.733,-6.775
-0.203,0.303,0.889,13.000,25.635,-10.986
-0.214,0.339,0.895,13.367,26.428,-11.597
-0.208,0.366,0.887,16.296,29.541,-12.695
-0.198,0.357,0.907,16.418,30.457,-12.817
-0.196,0.346,0.909,18.005,29.419,-12.939
-0.212,0.348,0.912,20.813,25.757,-13.062
-0.223,0.341,0.901,24.963,24.353,-11.414
-0.227,0.349,0.883,27.283,23.682,-9.155
-0.188,0.343,0.866,26.306,21.667,-6.104
-0.152,0.339,0.852,21.240,16.113,-1.709
-0.154,0.322,0.862,18.066,7.629,-2.441
-0.123,0.333,0.866,14.038,-1.221,-4.761
-0.095,0.382,0.871,9.888,-7.202,-3.906
-0.088,0.414,0.879,3.906,-10.193,-5.432
-0.089,0.391,0.903,-1.709,-7.629,-9.460
-0.099,0.411,0.915,-3.723,-1.282,-13.000
-0.121,0.450,0.947,-1.892,5.981,-16.724
-0.152,0.440,0.977,1.831,13.306,-19.958
-0.164,0.435,0.978,7.629,18.799,-18.982
-0.173,0.450,0.976,14.404,20.874,-13.794
-0.176,0.451,0.970,19.531,18.616,-7.690
-0.161,0.422,0.950,22.339,12.573,-1.343
-0.124,0.391,0.926,22.095,4.028,6.042
-0.109,0.370,0.917,18.982,-4.456,12.146
-0.081,0.355,0.922,14.648,-12.512,16.418
-0.071,0.344,0.922,9.583,-18.616,18.066
-0.068,0.325,0.931,5.066,-20.508,17.822
-0.071,0.339,0.939,3.540,-18.188,15.381
-0.086,0.364,0.945,4.028,-12.207,10.620
-0.089,0.373,0.955,5.249,-4.639,4.944
-0.100,0.392,0.950,7.996,1.587,-1.587
-0.131,0.398,0.957,12.268,4.700,-8.240
-0.178,0.388,0.965,16.235,5.859,-12.512
-0.213,0.365,0.962,21.057,7.263,-12.329
-0.229,0.342,0.950,25.391,7.385,-8.667
-0.214,0.314,0.931,27.344,4.395,-2.869
-0.184,0.298,0.911,26.184,-1.404,4.028
-0.161,0.298,0.909,22.583,-9.277,9.155
-0.158,0.297,0.911,18.188,-15.869,12.329
-0.149,0.296,0.918,14.771,-18.738,14.099
-0.135,0.299,0.920,12.695,-17.639,13.367
-0.135,0.293,0.924,11.841,-14.343,10.315
-0.140,0.298,0.919,12.390,-10.376,6.165
-0.145,0.303,0.908,13.367,-6.287,1.648
-0.155,0.295,0.899,13.245,-2.686,-2.319
-0.167,0.290,0.891,13.245,0.854,-4.883
-0.184,0.315,0.889,13.794,3.601,-6.836
-0.200,0.326,0.901,13.733,5.066,-8.362
-0.211,0.314,0.903,12.390,4.822,-8.118
-0.205,0.318,0.897,12.024,2.014,-6.470
-0.193,0.333,0.892,11.597,-1.404,-4.639
-0.175,0.334,0.886,9.705,-4.822,-3.357
-0.177,0.320,0.880,6.287,-9.338,-2.991
-0.180,0.300,0.886,3.357,-12.634,-2.014
-0.177,0.298,0.884,1.648,-13.977,0.122
-0.180,0.291,0.886,0.916,-13.794,1.770
-0.181,0.297,0.883,0.732,-12.756,3.235
-0.174,0.296,0.866,0.732,-11.169,4.395
-0.168,0.302,0.848,-0.061,-9.277,4.822
-0.177,0.323,0.848,-1.099,-7.874,3.357
-0.181,0.327,0.848,-2.502,-5.676,0.916
0.451,2.885,-1.828,150.269,-140.930,2.930
0.199,3.414,-1.709,48.340,-87.097,-76.538
-0.169,3.471,-1.036,-50.598,-53.406,-125.366
-0.798,3.444,-0.360,-103.333,-53.467,-140.198
-1.336,3.159,0.219,-102.234,-72.632,-148.682
-1.625,2.743,0.417,-78.735,-80.750,-122.192
-1.508,2.354,0.361,-55.054,-79.956,-52.673
-1.019,1.963,0.214,-22.339,-82.520,27.344
-0.281,1.697,0.066,5.310,-96.375,87.891
0.442,1.416,-0.023,12.878,-102.661,129.333
0.988,1.158,0.008,0.916,-97.839,149.536
1.158,0.784,0.218,-19.653,-83.984,142.151
1.086,0.622,0.311,-39.185,-79.102,101.624
0.935,0.476,0.452,-36.743,-34.973,95.703
0.623,0.489,0.517,-23.926,-4.761,88.013
0.433,0.476,0.556,-5.920,8.667,66.589
0.265,0.505,0.561,8.789,10.925,43.396
0.122,0.569,0.587,14.038,11.169,32.898
-0.026,0.599,0.653,11.841,8.972,30.029
-0.089,0.615,0.684,6.714,6.897,28.442
-0.090,0.600,0.728,4.517,6.104,26.611
-0.087,0.593,0.759,3.357,7.996,25.269
-0.113,0.532,0.788,2.441,7.812,21.606
-0.158,0.485,0.825,1.160,5.432,15.808
-0.198,0.469,0.844,4.456,6.592,9.888
-0.217,0.446,0.847,8.362,15.503,11.047
-0.265,0.415,0.852,12.329,21.423,17.090
-0.294,0.359,0.844,16.174,20.447,21.057
-0.305,0.329,0.827,18.066,14.282,22.949
-0.298,0.331,0.799,20.325,7.202,24.902
-0.285,0.327,0.780,21.484,3.418,27.100
-0.254,0.321,0.781,17.822,4.272,27.405
-0.241,0.325,0.810,13.550,8.301,26.428
-0.229,0.323,0.855,9.644,13.733,22.461
-0.221,0.313,0.896,7.263,19.714,16.052
-0.211,0.311,0.928,6.958,23.865,9.705
-0.197,0.322,0.938,9.155,26.489,3.479
-0.205,0.308,0.939,12.146,28.198,-3.479
-0.217,0.299,0.934,14.954,29.785,-10.071
-0.229,0.276,0.938,18.555,31.006,-15.503
-0.223,0.276,0.927,21.484,31.311,-19.287
-0.214,0.305,0.908,25.513,30.212,-18.799
-0.197,0.301,0.896,24.109,28.809,-18.066
-0.195,0.296,0.897,20.447,26.978,-15.747
-0.187,0.308,0.902,15.808,24.902,-13.489
-0.193,0.318,0.915,9.155,23.132,-10.803
-0.207,0.330,0.953,2.075,23.743,-4.883
-0.221,0.354,0.997,-1.648,24.475,2.136
-0.202,0.376,1.028,-2.014,23.437,5.737
-0.179,0.395,1.057,1.709,20.325,4.272
-0.171,0.421,1.064,8.301,15.076,-0.549
-0.184,0.432,1.038,15.930,10.193,-4.395
-0.177,0.424,1.000,21.729,8.972,-6.287
-0.186,0.396,0.961,25.146,9.277,-8.789
-0.210,0.367,0.927,25.818,8.850,-10.132
-0.217,0.346,0.898,25.452,9.888,-12.268
-0.215,0.351,0.875,21.729,10.681,-10.254
-0.223,0.349,0.868,15.991,10.315,-4.639
-0.213,0.350,0.888,10.254,10.071,1.526
-0.182,0.373,0.912,6.470,9.033,7.996
-0.153,0.398,0.931,3.723,5.615,13.000
-0.123,0.414,0.955,0.916,1.343,16.846
-0.103,0.409,0.977,0.122,-2.014,18.799
-0.096,0.391,0.987,1.648,-4.028,18.433
-0.083,0.396,0.976,4.761,-4.395,17.029
-0.077,0.395,0.957,6.409,-3.662,14.282
-0.080,0.396,0.944,6.714,-1.709,10.681
-0.100,0.400,0.934,7.385,1.160,6.287
-0.110,0.420,0.914,8.423,4.578,1.221
-0.113,0.443,0.890,8.301,8.423,-2.930
-0.135,0.385,0.882,5.432,11.292,-6.531
-0.142,0.344,0.887,1.953,11.902,-8.850
-0.154,0.364,0.882,6.042,10.864,-5.981
-0.146,0.374,0.879,9.094,8.667,-1.770
-0.138,0.358,0.877,8.911,4.395,2.197
-0.117,0.347,0.869,7.935,-0.671,7.690
-0.103,0.336,0.867,5.554,-5.920,11.108
-0.099,0.325,0.864,3.540,-8.850,11.902
-0.097,0.334,0.861,2.014,-8.423,10.315
-0.099,0.320,0.866,1.831,-5.676,5.127
-0.108,0.307,0.868,0.732,-2.563,-0.671
-0.123,0.309,0.866,1.770,0.122,-4.883
-0.136,0.313,0.868,2.075,2.502,-9.460
-0.149,0.339,0.880,4.456,4.944,-11.597
-0.157,0.360,0.892,6.287,6.165,-11.353
-0.160,0.361,0.902,6.653,4.822,-8.972
-0.159,0.365,0.906,7.324,2.014,-4.883
-0.157,0.374,0.903,8.240,-1.831,0.183
-0.152,0.379,0.896,8.545,-6.287,5.310
-0.142,0.369,0.889,8.240,-10.010,9.277
-0.128,0.371,0.880,7.507,-13.367,11.230
-0.136,0.364,0.872,6.348,-16.479,10.864
-0.144,0.355,0.862,5.310,-16.907,9.338
-0.145,0.364,0.851,4.944,-13.977,7.568
-0.155,0.370,0.854,4.272,-10.620,4.944
-0.160,0.380,0.858,3.601,-7.263,2.319
-0.166,0.379,0.861,3.418,-4.700,0.793
-0.170,0.375,0.864,3.723,-2.502,0.122
-0.165,0.389,0.866,4.395,-1.221,0.488
-0.164,0.398,0.880,5.005,-0.916,0.732
0.703,2.108,-1.026,137.390,-120.544,68.909
0.586,2.690,-1.306,118.958,-75.256,48.950
0.536,3.004,-1.276,51.147,-30.823,5.798
0.377,3.013,-0.903,-33.020,-25.146,-41.260
-0.104,2.816,-0.396,-99.731,-60.730,-83.313
-0.699,2.560,0.052,-128.662,-110.779,-111.389
-1.162,2.254,0.343,-123.291,-138.123,-106.262
-1.331,1.981,0.478,-94.788,-131.470,-71.716
-1.179,1.737,0.492,-52.979,-104.919,-29.053
-0.874,1.534,0.450,-13.184,-74.463,10.132
-0.472,1.346,0.386,15.320,-47.913,40.527
-0.111,1.142,0.359,28.809,-26.367,63.171
0.261,1.014,0.322,23.804,-28.381,63.049
0.467,0.761,0.361,6.531,-9.949,85.327
0.506,0.638,0.430,-7.935,2.930,98.877
0.481,0.559,0.529,-14.771,-0.183,88.379
0.385,0.596,0.584,-13.428,-5.737,69.702
0.261,0.611,0.621,-9.338,-3.235,53.894
0.130,0.643,0.680,-4.700,0.244,40.649
0.025,0.653,0.695,4.578,1.099,30.518
-0.013,0.706,0.677,13.306,1.160,22.156
-0.053,0.715,0.642,20.935,4.883,23.621
-0.102,0.705,0.596,24.902,1.099,26.672
-0.127,0.712,0.552,20.325,-12.207,29.358
-0.127,0.717,0.528,16.418,-18.066,33.813
-0.150,0.707,0.536,8.850,-20.081,40.833
-0.196,0.680,0.575,2.014,-21.606,44.800
-0.249,0.657,0.609,-0.122,-22.949,42.908
-0.270,0.654,0.637,2.747,-19.348,40.771
-0.267,0.627,0.673,8.789,-12.024,40.710
-0.243,0.602,0.682,13.733,-5.493,38.269
-0.199,0.620,0.687,19.226,0.916,34.912
-0.204,0.624,0.700,25.330,6.409,31.311
-0.207,0.598,0.739,27.710,12.573,28.503
-0.175,0.556,0.733,27.405,18.921,27.710
-0.158,0.510,0.731,25.513,21.790,27.161
-0.172,0.491,0.737,22.400,20.081,25.818
-0.172,0.463,0.767,17.273,16.541,23.193
-0.177,0.437,0.789,13.367,13.733,19.531
-0.177,0.448,0.797,12.695,12.756,16.846
-0.194,0.469,0.798,13.550,14.526,12.817
-0.220,0.439,0.808,12.756,17.639,9.644
-0.221,0.407,0.816,12.146,20.081,9.827
-0.215,0.401,0.824,14.771,19.775,11.108
-0.168,0.386,0.828,17.883,17.578,11.902
-0.125,0.368,0.849,18.311,11.841,13.000
-0.151,0.326,0.872,16.663,5.005,12.634
-0.164,0.312,0.906,17.822,3.235,8.667
-0.177,0.296,0.922,20.935,6.287,3.784
-0.178,0.263,0.937,23.193,12.634,4.028
-0.168,0.256,0.943,25.879,16.235,5.676
-0.153,0.252,0.928,26.489,17.578,9.277
-0.131,0.236,0.933,25.635,16.663,13.306
-0.080,0.280,0.905,19.714,9.949,15.869
-0.091,0.272,0.917,12.756,4.578,19.653
-0.109,0.266,0.921,5.615,-1.404,15.076
-0.151,0.256,0.943,-0.305,-3.113,10.437
-0.181,0.247,0.948,-3.113,-1.099,7.629
-0.199,0.271,0.944,-3.174,1.221,5.554
-0.233,0.263,0.939,-1.099,2.991,3.418
-0.222,0.268,0.920,0.977,3.967,3.540
-0.198,0.275,0.911,2.075,2.502,4.761
-0.194,0.267,0.917,0.977,-1.709,5.188
-0.196,0.280,0.930,0.916,-5.859,6.348
-0.174,0.289,0.937,2.197,-7.568,6.470
-0.148,0.278,0.943,3.784,-7.996,3.662
-0.139,0.266,0.959,3.235,-9.277,2.747
-0.156,0.271,0.988,2.441,-10.498,2.014
-0.157,0.261,1.006,3.479,-9.094,0.244
-0.145,0.265,1.009,5.249,-8.545,-0.061
-0.148,0.270,1.008,7.385,-9.399,-1.465
-0.164,0.279,1.007,8.728,-10.376,-5.066
-0.175,0.291,1.006,9.949,-10.071,-8.484
-0.183,0.314,1.001,10.742,-8.911,-11.292
-0.214,0.319,1.001,10.681,-7.568,-13.733
-0.236,0.322,0.998,11.230,-5.920,-13.733
-0.246,0.351,0.999,11.902,-5.310,-11.719
-0.238,0.374,1.001,12.451,-5.737,-8.972
-0.236,0.382,0.997,11.658,-6.958,-6.287
-0.253,0.363,0.999,10.742,-8.423,-3.601
-0.250,0.363,0.991,11.841,-8.972,-0.366
-0.241,0.364,0.971,13.550,-9.033,2.380
-0.225,0.356,0.944,13.611,-9.277,4.578
-0.219,0.334,0.919,11.780,-9.888,5.737
-0.216,0.314,0.902,8.972,-10.132,6.714
-0.199,0.311,0.893,6.958,-9.338,7.568
-0.176,0.323,0.883,5.371,-8.240,7.446
-0.163,0.327,0.871,3.723,-7.019,5.310
-0.154,0.339,0.867,2.075,-4.944,2.319
-0.167,0.362,0.879,1.404,-1.648,-0.977
-0.171,0.385,0.896,1.648,2.747,-2.686
-0.163,0.397,0.896,3.113,5.676,-2.380
-0.162,0.401,0.889,4.089,5.249,-1.465
-0.174,0.422,0.889,5.005,2.563,-0.244
-0.181,0.434,0.890,6.104,0.183,1.343
-0.177,0.435,0.883,7.080,-1.099,3.113
-0.168,0.430,0.868,7.812,-2.197,4.578
-0.154,0.426,0.854,7.385,-3.784,4.822
-0.164,0.417,0.844,5.737,-5.493,3.113
-0.172,0.413,0.839,4.211,-5.859,0.854
1.099,2.040,-1.420,129.089,-125.793,29.053
0.985,2.586,-1.572,70.618,-68.176,-19.287
0.655,2.807,-1.328,-12.939,-15.564,-74.402
0.179,2.759,-0.897,-87.830,3.479,-120.605
-0.370,2.551,-0.411,-130.554,-10.925,-135.803
-0.844,2.265,-0.070,-139.221,-48.584,-121.277
-1.135,2.004,0.215,-131.042,-93.933,-84.961
-1.260,1.819,0.464,-108.826,-121.460,-38.757
-1.189,1.690,0.578,-70.313,-127.380,-15.442
-0.951,1.518,0.618,-28.687,-88.013,7.202
-0.697,1.424,0.575,14.465,-15.747,38.208
-0.357,1.311,0.471,42.603,32.166,49.683
-0.082,1.170,0.363,54.260,46.875,53.528
0.141,1.063,0.323,49.988,40.833,66.589
0.287,1.014,0.338,36.926,18.616,81.909
0.365,0.960,0.361,23.865,-4.333,86.121
0.388,0.935,0.369,12.085,-21.301,80.078
0.354,0.871,0.371,2.869,-23.621,76.294
0.291,0.797,0.378,-4.089,-19.714,69.153
0.243,0.747,0.392,-9.155,-19.043,60.913
0.238,0.707,0.409,-13.367,-16.174,49.500
0.209,0.682,0.450,-18.494,-13.306,40.833
0.178,0.644,0.505,-21.179,-13.550,37.109
0.129,0.640,0.530,-22.156,-17.090,30.334
0.025,0.639,0.610,-18.127,-18.250,24.963
-0.076,0.648,0.675,-8.301,-13.000,27.283
-0.109,0.577,0.686,1.038,-3.357,32.715
-0.112,0.540,0.668,11.536,3.296,36.682
-0.127,0.550,0.658,21.545,3.235,38.879
-0.138,0.502,0.653,25.269,0.122,37.598
-0.141,0.481,0.658,25.879,-4.333,35.461
-0.166,0.468,0.659,24.780,-9.827,31.494
-0.202,0.453,0.673,22.949,-12.817,26.123
-0.242,0.425,0.699,21.912,-11.047,22.400
-0.263,0.447,0.719,22.278,-4.761,21.057
-0.286,0.469,0.756,24.231,3.479,18.372
-0.297,0.449,0.796,26.184,9.460,14.526
-0.299,0.432,0.816,27.405,10.620,12.878
-0.365,0.403,0.859,26.855,6.409,11.536
-0.419,0.377,0.912,28.992,0.488,10.376
-0.425,0.351,0.926,36.560,-0.977,12.695
-0.381,0.329,0.901,46.021,1.343,16.846
-0.327,0.335,0.864,52.917,3.723,18.982
-0.287,0.309,0.832,54.626,6.470,16.418
-0.273,0.268,0.823,50.720,8.667,13.977
-0.263,0.214,0.820,42.297,12.146,13.306
-0.252,0.190,0.840,30.701,14.526,12.512
-0.270,0.166,0.875,19.592,13.855,12.756
-0.278,0.146,0.914,10.498,12.390,13.977
-0.291,0.157,0.953,4.883,12.329,15.930
-0.292,0.203,0.988,4.700,12.695,17.944
-0.265,0.229,0.996,7.629,12.268,18.555
-0.250,0.230,0.984,11.475,11.047,17.700
-0.248,0.243,0.962,15.930,9.521,14.587
-0.238,0.257,0.944,19.470,7.935,8.850
-0.237,0.242,0.934,18.494,7.446,2.747
-0.244,0.234,0.931,13.977,8.667,-1.282
-0.241,0.261,0.930,9.094,9.216,-3.906
-0.261,0.265,0.926,3.845,8.911,-6.775
-0.290,0.267,0.933,-1.282,9.766,-9.033
-0.290,0.279,0.932,-2.563,13.306,-13.062
-0.287,0.304,0.955,-4.089,16.724,-14.587
-0.281,0.292,0.980,-4.578,17.639,-12.878
-0.245,0.296,1.000,-3.479,15.442,-9.460
-0.225,0.338,1.016,-2.258,7.263,-5.066
-0.219,0.353,1.039,-1.038,-3.601,-5.005
-0.214,0.326,1.066,-1.221,-11.902,-5.798
-0.214,0.324,1.073,2.991,-17.212,-3.967
-0.198,0.347,1.047,8.972,-20.142,-2.258
-0.190,0.320,1.046,13.855,-20.752,-1.099
-0.199,0.301,1.031,19.531,-20.020,-1.831
-0.168,0.319,0.990,23.987,-18.677,-0.427
-0.171,0.321,0.958,24.414,-19.348,2.625
-0.180,0.323,0.935,22.156,-20.630,4.517
-0.194,0.338,0.927,19.531,-21.118,5.554
-0.204,0.354,0.922,16.968,-20.752,6.897
-0.207,0.367,0.910,14.954,-19.836,7.751
-0.220,0.371,0.906,13.306,-18.799,7.568
-0.230,0.384,0.898,12.573,-17.700,7.080
-0.246,0.397,0.889,11.658,-16.479,6.714
-0.257,0.392,0.882,11.108,-15.076,6.348
-0.266,0.378,0.868,10.681,-13.184,6.409
-0.272,0.355,0.856,9.644,-11.475,6.592
-0.274,0.340,0.852,8.301,-10.742,7.080
-0.261,0.340,0.849,6.714,-10.498,7.385
-0.248,0.340,0.851,4.639,-9.949,6.714
-0.242,0.351,0.856,2.014,-9.094,4.944
-0.234,0.385,0.864,0.916,-6.714,1.404
-0.239,0.393,0.875,-0.244,-2.563,-3.723
-0.251,0.400,0.887,-0.793,2.869,-8.057
-0.263,0.427,0.909,0.183,7.629,-11.536
-0.277,0.442,0.929,2.380,10.986,-13.489
-0.284,0.443,0.930,5.432,11.169,-13.611
-0.290,0.437,0.916,8.240,7.812,-11.902
-0.292,0.431,0.893,9.949,3.174,-8.667
-0.278,0.427,0.869,9.766,-1.709,-5.066
-0.272,0.416,0.857,7.019,-6.348,-1.709
-0.267,0.405,0.850,4.639,-10.010,1.099
-0.268,0.392,0.846,3.601,-11.353,2.625
-0.267,0.385,0.834,3.784,-11.108,2.686
1.009,2.093,-1.117,40.222,-126.648,56.519
1.092,2.512,-1.195,15.137,-111.145,9.766
0.664,2.749,-1.010,-23.193,-87.402,-64.087
0.016,2.761,-0.722,-58.044,-68.481,-144.287
-0.586,2.675,-0.474,-76.721,-51.270,-178.894
-1.131,2.442,-0.237,-92.285,-48.462,-163.940
-1.540,2.168,0.053,-105.225,-69.702,-119.263
-1.735,1.949,0.394,-100.220,-86.914,-60.120
-1.600,1.943,0.591,-72.083,-99.548,-17.883
-1.210,1.762,0.641,-26.855,-56.763,43.213
-0.721,1.583,0.511,15.015,-2.991,87.769
-0.286,1.418,0.354,40.649,14.526,102.844
0.105,1.223,0.280,44.128,13.000,105.469
0.275,1.117,0.289,38.635,10.498,111.450
0.358,1.081,0.337,33.691,7.202,107.605
0.380,1.081,0.372,30.334,3.845,90.637
0.363,1.021,0.420,30.823,6.592,73.547
0.333,0.997,0.396,30.823,5.981,65.125
0.287,0.896,0.390,29.297,2.808,62.195
0.323,0.843,0.396,23.376,-4.517,58.167
0.291,0.797,0.414,15.198,-14.465,54.443
0.224,0.711,0.452,8.789,-22.339,48.645
0.130,0.650,0.485,4.395,-25.024,43.396
0.062,0.597,0.507,1.221,-19.592,41.016
0.003,0.517,0.580,-0.244,-8.606,39.856
-0.033,0.451,0.676,2.502,3.601,41.138
-0.004,0.386,0.707,9.094,14.771,42.725
-0.007,0.358,0.720,13.977,19.348,41.748
-0.046,0.359,0.735,19.958,16.724,37.170
-0.088,0.319,0.736,24.353,11.780,31.616
-0.114,0.310,0.735,27.588,6.897,27.100
-0.143,0.333,0.717,29.419,3.174,23.132
-0.182,0.319,0.723,28.320,0.305,17.944
-0.229,0.275,0.733,25.330,-0.488,12.817
-0.257,0.261,0.750,22.034,1.160,8.545
-0.273,0.258,0.786,20.081,3.784,3.784
-0.298,0.225,0.843,15.686,7.507,-1.160
-0.310,0.210,0.876,11.963,14.526,-4.639
-0.316,0.254,0.952,11.780,21.118,-7.751
-0.330,0.265,1.006,16.357,27.405,-11.230
-0.289,0.238,1.033,23.865,33.020,-10.559
-0.253,0.266,1.004,32.593,33.813,-6.836
-0.240,0.271,0.982,41.199,29.480,-4.639
-0.223,0.229,0.938,45.837,23.743,-2.502
-0.211,0.156,0.895,42.786,17.822,2.502
-0.199,0.098,0.868,35.645,10.498,6.836
-0.177,0.089,0.860,26.550,2.502,8.728
-0.204,0.095,0.885,16.663,-2.502,6.897
-0.248,0.097,0.921,9.521,-1.953,3.845
-0.258,0.136,0.962,6.714,4.700,2.075
-0.293,0.190,1.002,9.583,14.709,0.854
-0.276,0.158,1.019,16.541,28.320,1.343
-0.241,0.211,1.030,23.010,38.330,5.188
-0.231,0.239,1.032,26.550,37.048,0.732
-0.224,0.265,1.050,25.696,28.992,-8.240
-0.250,0.299,1.078,22.644,18.921,-12.207
-0.252,0.294,1.092,19.165,9.460,-12.329
-0.270,0.284,1.096,16.113,0.122,-11.597
-0.286,0.274,1.096,16.296,-7.385,-9.766
-0.291,0.254,1.075,16.907,-12.878,-7.080
-0.285,0.231,1.037,15.747,-16.846,-3.418
-0.276,0.210,0.999,13.245,-19.287,-0.244
-0.266,0.203,0.969,9.094,-20.508,1.160
-0.254,0.208,0.954,4.944,-19.836,0.183
-0.257,0.214,0.939,0.977,-16.724,-3.052
-0.265,0.234,0.937,-1.587,-11.169,-7.202
-0.283,0.288,0.965,-2.075,-3.784,-11.780
-0.310,0.308,1.017,0.000,5.676,-15.259
-0.307,0.317,1.037,5.676,14.526,-15.808
-0.293,0.352,1.039,14.099,18.311,-13.977
-0.272,0.368,1.006,20.020,15.381,-11.658
-0.258,0.357,0.962,19.958,8.484,-8.423
-0.246,0.361,0.930,15.869,1.099,-4.150
-0.232,0.350,0.888,10.376,-7.141,0.183
-0.228,0.344,0.866,2.319,-13.550,4.028
-0.228,0.344,0.850,-5.432,-16.296,6.165
-0.240,0.340,0.854,-10.864,-15.747,5.920
-0.233,0.312,0.858,-15.076,-12.268,2.808
-0.247,0.353,0.870,-11.902,-6.592,0.916
-0.236,0.378,0.902,-7.202,0.000,-2.747
-0.232,0.398,0.922,-2.686,5.493,-5.371
-0.229,0.425,0.933,3.357,8.667,-7.019
-0.228,0.437,0.925,8.423,8.606,-8.362
-0.224,0.438,0.917,10.803,6.409,-8.179
-0.233,0.433,0.904,11.963,3.906,-7.202
-0.224,0.429,0.870,12.085,1.953,-5.432
-0.222,0.404,0.849,9.094,-1.343,-2.869
-0.230,0.377,0.832,4.211,-4.700,0.366
-0.221,0.363,0.821,-0.122,-6.958,3.784
-0.209,0.358,0.821,-4.333,-8.423,6.592
-0.201,0.357,0.829,-7.751,-9.216,7.812
-0.187,0.362,0.847,-8.484,-8.301,7.141
-0.180,0.369,0.865,-7.507,-6.714,5.188
-0.176,0.370,0.880,-5.188,-5.249,2.686
-0.176,0.380,0.889,-1.465,-3.296,0.488
-0.184,0.396,0.887,2.930,-0.916,-1.221
-0.191,0.406,0.874,5.554,1.099,-2.686
-0.197,0.403,0.858,6.287,1.709,-3.235
-0.208,0.402,0.846,5.493,0.854,-3.418
-0.218,0.399,0.838,4.089,-0.488,-2.930
-0.531,-0.759,1.877,-15.564,74.280,-12.390
-0.467,-0.864,1.860,-6.531,75.500,-8.240
-0.369,-0.936,1.788,-1.343,76.172,-5.615
-0.229,-0.959,1.685,-2.014,73.730,-5.127
-0.053,-0.930,1.483,-1.892,68.115,-4.944
0.185,-0.818,1.188,-5.859,62.561,-6.531
0.451,-0.665,0.901,-16.357,59.937,-10.559
0.621,-0.465,0.652,-32.898,55.054,-22.034
0.720,-0.216,0.417,-42.114,49.194,-36.865
0.720,0.096,0.164,-37.476,46.875,-49.011
0.702,0.518,-0.128,-20.569,48.889,-57.678
0.703,1.002,-0.429,3.601,42.725,-53.711
0.665,1.486,-0.792,15.564,10.742,-42.603
0.633,1.978,-1.130,6.165,-37.598,-34.729
0.648,2.447,-1.249,-21.484,-90.515,-33.447
0.407,2.770,-1.167,-69.641,-137.268,-46.631
-0.056,2.827,-0.861,-110.718,-163.330,-81.238
-0.520,2.658,-0.483,-128.784,-154.358,-108.826
-0.907,2.419,-0.134,-126.404,-125.000,-112.000
-1.258,2.192,0.113,-113.953,-101.318,-101.318
-1.498,1.864,0.425,-93.445,-94.543,-80.933
-1.481,1.723,0.581,-67.078,-106.812,-59.998
-1.317,1.640,0.618,-27.771,-85.754,5.188
-1.030,1.525,0.566,5.371,-58.960,62.012
-0.615,1.458,0.464,27.527,-45.654,85.266
-0.259,1.363,0.394,36.621,-29.236,99.792
-0.006,1.309,0.377,37.415,-11.536,106.445
0.217,1.232,0.359,37.659,0.854,102.112
0.307,1.158,0.331,39.490,4.089,90.088
0.362,1.150,0.280,42.908,-0.366,77.515
0.384,1.141,0.245,43.823,-4.517,70.496
0.374,1.047,0.227,36.621,-9.216,64.331
0.336,0.957,0.246,28.015,-15.808,57.922
0.301,0.863,0.266,20.508,-20.813,50.964
0.258,0.793,0.298,13.550,-23.071,44.495
0.213,0.725,0.339,8.179,-22.034,40.466
0.201,0.683,0.381,5.249,-17.334,39.429
0.192,0.615,0.424,1.648,-12.756,39.246
0.135,0.517,0.498,-4.150,-10.925,38.940
0.032,0.443,0.566,-10.132,-10.071,38.879
-0.040,0.365,0.689,-11.108,-6.714,39.001
-0.094,0.299,0.743,-5.859,-2.136,39.429
-0.077,0.276,0.770,0.549,2.625,40.100
-0.060,0.258,0.805,10.071,4.822,36.743
-0.052,0.235,0.818,17.456,4.150,29.358
-0.041,0.204,0.823,20.996,3.235,21.118
-0.017,0.167,0.830,18.311,3.052,13.794
-0.039,0.121,0.841,10.986,0.427,9.216
-0.069,0.103,0.882,1.038,-3.662,2.197
-0.139,0.108,0.947,-4.761,-4.578,-7.141
-0.221,0.101,1.002,-4.211,-1.160,-15.320
-0.289,0.118,1.046,4.028,7.996,-21.973
-0.385,0.146,1.092,18.127,20.691,-26.917
-0.455,0.091,1.105,35.706,36.194,-27.771
