aX,aY,aZ,gX,gY,gZ
-0.456,0.467,0.733,7.568,33.264,70.251
-0.436,0.462,0.769,2.502,19.226,80.383
-0.427,0.462,0.800,-0.427,9.155,88.562
-0.419,0.454,0.823,-0.061,6.104,93.018
-0.422,0.446,0.845,1.770,8.057,94.666
-0.424,0.430,0.856,5.615,16.907,94.360
-0.430,0.414,0.852,9.949,30.640,93.445
-0.441,0.410,0.843,14.526,46.753,92.896
-0.432,0.412,0.826,17.700,62.073,92.773
-0.384,0.417,0.787,18.250,72.388,92.957
-0.340,0.403,0.763,14.709,72.998,93.689
-0.321,0.390,0.768,9.888,63.782,95.398
-0.331,0.377,0.813,5.188,49.011,97.534
-0.331,0.359,0.864,2.502,35.522,100.281
-0.327,0.345,0.896,1.770,27.771,103.577
-0.315,0.335,0.917,1.709,25.146,105.713
-0.274,0.314,0.915,1.526,26.184,105.774
-0.241,0.309,0.902,2.808,28.809,103.821
-0.220,0.298,0.889,3.784,31.311,98.755
-0.202,0.277,0.890,3.967,34.119,92.041
-0.193,0.265,0.890,3.845,37.842,86.487
-0.186,0.255,0.881,2.380,42.664,82.520
-0.180,0.243,0.880,0.244,46.753,79.102
-0.190,0.233,0.881,-0.549,49.316,76.050
-0.228,0.241,0.898,0.916,51.025,74.219
-0.263,0.246,0.901,2.502,53.040,73.730
-0.264,0.241,0.878,2.319,55.542,73.792
-0.232,0.231,0.846,0.671,55.847,73.364
-0.217,0.225,0.831,0.122,51.819,73.608
-0.219,0.230,0.826,0.427,44.861,74.463
-0.218,0.224,0.832,-0.122,37.964,75.439
-0.205,0.219,0.844,-1.465,34.485,77.148
-0.179,0.228,0.855,-2.258,33.447,79.529
-0.156,0.233,0.860,-3.174,34.180,81.360
-0.151,0.237,0.872,-5.005,35.645,81.238
-0.155,0.233,0.884,-6.531,37.659,80.139
-0.150,0.233,0.889,-6.409,41.321,79.041
-0.143,0.235,0.906,-4.883,45.044,77.698
-0.150,0.258,0.920,-2.808,47.668,73.853
-0.141,0.258,0.932,-2.075,51.392,72.815
-0.142,0.251,0.946,-1.404,52.917,73.608
-0.131,0.257,0.944,0.366,52.185,72.693
-0.113,0.261,0.923,1.526,50.964,72.754
-0.100,0.266,0.908,0.000,48.828,74.524
-0.081,0.245,0.917,-2.380,44.800,76.172
-0.068,0.249,0.917,-4.150,39.001,76.294
-0.072,0.238,0.913,-5.188,34.973,75.684
-0.082,0.229,0.938,-6.531,33.020,74.097
-0.082,0.216,0.950,-5.493,33.203,73.547
-0.060,0.208,0.942,-1.587,36.499,72.937
-0.029,0.216,0.928,0.732,39.063,73.059
0.016,0.217,0.921,-0.244,37.537,71.045
0.025,0.226,0.932,-6.897,31.189,70.679
0.021,0.220,0.956,-8.972,25.085,67.932
0.019,0.214,0.966,-7.568,22.827,63.538
-0.003,0.228,0.978,-5.188,24.292,59.631
-0.033,0.226,0.976,-4.150,28.198,55.420
-0.040,0.204,0.956,-3.906,32.959,50.598
-0.062,0.185,0.934,-1.770,36.743,46.692
-0.085,0.189,0.913,1.465,39.307,46.082
-0.100,0.204,0.887,3.052,41.199,48.096
-0.097,0.205,0.869,2.197,42.053,51.208
-0.067,0.208,0.874,0.244,41.382,54.504
-0.023,0.232,0.877,-2.625,37.903,57.129
-1.320,1.590,0.442,-23.987,-73.120,-396.545
-1.566,1.517,0.484,-34.241,-100.525,-342.468
-1.707,1.466,0.523,-40.527,-130.005,-277.649
-1.740,1.395,0.564,-42.175,-157.349,-213.806
-1.696,1.309,0.559,-39.185,-176.880,-159.363
-1.591,1.262,0.530,-33.813,-183.594,-117.676
-1.508,1.170,0.491,-24.231,-174.866,-92.346
-1.452,1.042,0.452,-18.616,-153.748,-79.529
-1.427,0.902,0.438,-14.404,-125.244,-69.946
-1.442,0.791,0.409,-10.681,-90.027,-57.251
-1.414,0.699,0.373,-5.249,-50.232,-38.940
-1.336,0.625,0.359,-0.366,-26.672,-25.757
-1.245,0.548,0.401,-4.456,-22.583,-12.939
-1.165,0.476,0.470,-17.151,-27.466,4.700
-1.052,0.445,0.551,-30.518,-31.738,23.010
-0.952,0.436,0.641,-41.748,-33.020,37.415
-0.865,0.435,0.735,-46.448,-29.358,46.570
-0.799,0.436,0.801,-47.852,-20.874,49.927
-0.751,0.427,0.843,-45.349,-8.484,49.255
-0.712,0.423,0.849,-39.490,5.005,45.959
-0.680,0.424,0.843,-32.532,17.639,42.297
-0.656,0.419,0.819,-24.170,26.245,39.795
-0.620,0.407,0.789,-18.433,30.151,39.917
-0.553,0.388,0.758,-16.174,29.785,43.945
-0.490,0.384,0.750,-17.517,23.987,50.293
-0.432,0.378,0.773,-20.874,14.648,56.763
-0.376,0.365,0.816,-24.170,6.714,61.890
-0.327,0.356,0.862,-24.841,2.991,64.575
-0.294,0.368,0.903,-21.851,3.479,64.392
-0.275,0.372,0.936,-16.479,8.362,60.913
-0.296,0.391,0.964,-8.362,17.578,54.810
-0.340,0.404,0.980,-0.427,30.518,46.692
-0.377,0.385,0.956,3.784,44.739,39.001
-0.399,0.397,0.915,8.057,57.800,35.950
-0.414,0.424,0.865,12.756,65.674,37.170
-0.418,0.439,0.811,12.268,66.162,39.246
-0.410,0.424,0.778,8.301,57.861,42.969
-0.390,0.403,0.775,4.883,44.128,47.729
-0.369,0.405,0.801,-2.869,28.442,57.129
-0.354,0.401,0.840,-11.963,15.259,65.369
-0.340,0.396,0.883,-18.066,8.118,70.801
-0.340,0.389,0.922,-18.799,8.179,73.669
-0.350,0.381,0.946,-15.503,13.794,73.486
-0.361,0.381,0.965,-8.606,23.254,72.510
-0.407,0.403,0.965,-0.122,35.400,70.496
-0.422,0.407,0.936,8.728,49.072,67.627
-0.417,0.393,0.895,13.916,59.021,65.857
-0.401,0.380,0.848,17.395,63.171,67.505
-0.350,0.371,0.803,16.846,59.448,72.388
-0.302,0.359,0.781,11.108,47.058,78.369
-0.263,0.342,0.796,2.502,28.625,84.045
-0.229,0.330,0.845,-6.042,10.010,87.769
-0.196,0.315,0.904,-12.695,-2.258,88.989
-0.183,0.306,0.962,-16.174,-6.531,87.280
-0.179,0.297,0.999,-15.869,-2.808,81.421
-0.193,0.286,1.018,-12.146,7.202,72.510
-0.223,0.278,1.016,-5.859,21.240,62.500
-0.261,0.265,0.998,2.075,36.804,53.589
-0.296,0.263,0.960,11.169,50.964,47.974
-0.337,0.263,0.918,18.799,60.364,46.021
-0.367,0.247,0.869,22.705,63.904,47.363
-0.377,0.238,0.834,23.132,62.195,52.490
-0.375,0.212,0.811,20.996,56.091,61.035
-0.322,0.218,0.777,17.273,47.974,72.449
-0.251,0.230,0.763,10.681,37.415,82.520
-0.204,0.240,0.773,1.648,23.926,86.853
-0.177,0.225,0.822,-6.714,10.254,86.243
-0.174,0.223,0.886,-10.620,2.197,82.886
-0.194,0.236,0.933,-9.460,3.174,77.515
-0.217,0.231,0.943,-6.653,13.184,69.763
-0.248,0.236,0.932,-1.892,28.259,61.462
-0.292,0.247,0.921,4.639,44.434,54.749
-0.328,0.256,0.887,9.338,59.143,51.697
-0.322,0.250,0.849,10.681,69.641,52.429
-0.305,0.221,0.838,8.484,72.571,58.533
-0.253,0.233,0.829,6.348,68.542,69.946
-0.201,0.252,0.829,1.465,58.899,82.031
-0.138,0.263,0.846,-5.981,43.701,88.745
-0.113,0.262,0.888,-13.123,25.635,89.844
-0.126,0.245,0.948,-18.005,9.460,86.731
-0.157,0.251,1.003,-18.066,1.953,80.994
-0.188,0.245,1.029,-14.648,6.470,75.195
-0.178,0.240,1.015,-9.583,19.592,70.007
-0.183,0.248,1.000,-4.822,34.363,66.467
-0.197,0.236,0.981,-0.366,46.326,66.833
-0.199,0.214,0.956,2.197,54.810,69.519
-0.200,0.196,0.943,3.540,58.716,73.303
-0.207,0.196,0.940,4.395,58.167,78.491
-0.198,0.207,0.937,4.456,55.481,86.670
-0.177,0.252,0.906,2.258,52.063,94.910
-0.102,0.276,0.891,-2.625,50.964,103.271
-0.066,0.279,0.903,-9.094,43.945,101.563
-0.067,0.261,0.934,-11.658,33.447,96.191
-0.052,0.249,0.980,-11.963,28.381,90.881
-0.053,0.248,1.018,-8.301,29.114,88.196
-0.062,0.256,1.040,-3.174,33.630,88.074
-0.058,0.250,1.029,-0.244,39.551,87.097
-0.052,0.222,1.004,1.587,44.678,85.388
-0.045,0.190,0.980,4.395,48.340,85.266
-0.040,0.182,0.953,8.606,49.988,86.975
-1.656,1.710,0.705,-51.453,-109.131,-291.321
-1.618,1.653,0.654,-49.500,-155.151,-224.792
-1.609,1.604,0.587,-44.983,-194.580,-172.668
-1.566,1.531,0.508,-37.781,-210.815,-136.902
-1.499,1.417,0.468,-32.227,-197.388,-114.075
-1.542,1.275,0.417,-17.700,-161.255,-99.792
-1.561,1.154,0.357,-1.221,-110.413,-88.989
-1.569,1.013,0.351,4.456,-66.650,-75.317
-1.585,0.928,0.355,-6.775,-32.715,-55.298
-1.554,0.806,0.383,-16.296,-9.521,-31.860
-1.474,0.705,0.452,-21.240,-11.353,-10.498
-1.357,0.607,0.532,-19.043,-22.766,8.728
-1.234,0.543,0.597,-19.043,-32.837,26.367
-1.129,0.504,0.644,-24.170,-38.574,41.382
-1.019,0.476,0.677,-27.710,-36.682,51.880
-0.928,0.447,0.703,-30.945,-29.114,56.213
-0.871,0.426,0.739,-32.043,-18.311,57.312
-0.798,0.418,0.774,-29.297,-3.479,58.655
-0.752,0.421,0.805,-24.658,12.268,60.181
-0.711,0.433,0.833,-21.667,24.109,62.317
-0.620,0.433,0.848,-19.653,33.813,63.965
-0.546,0.436,0.850,-15.076,36.072,65.979
-0.469,0.418,0.867,-10.315,28.320,67.688
-0.422,0.391,0.893,-8.301,13.245,67.993
-0.386,0.373,0.938,-7.446,-0.305,70.251
-0.359,0.373,0.968,-3.296,-7.751,71.472
-0.342,0.380,0.980,2.441,-7.629,69.702
-0.338,0.385,0.970,8.240,-0.671,64.087
-0.356,0.368,0.952,13.916,11.353,56.274
-0.396,0.351,0.930,20.447,25.391,49.438
-0.444,0.332,0.898,27.222,38.635,46.387
-0.470,0.314,0.849,31.799,49.072,48.096
-0.460,0.309,0.808,32.837,54.626,54.871
-0.415,0.342,0.762,30.640,53.650,64.087
-0.367,0.350,0.753,22.522,44.861,70.496
-0.325,0.321,0.784,12.024,29.358,72.327
-0.322,0.304,0.840,4.761,12.695,72.937
-0.321,0.307,0.893,1.892,1.648,72.815
-0.322,0.300,0.925,-0.610,-0.732,70.923
-0.331,0.287,0.937,-0.366,4.761,67.688
-0.363,0.288,0.930,2.686,15.503,63.416
-0.409,0.278,0.906,6.470,28.564,59.021
-0.460,0.264,0.877,11.230,41.382,56.763
-0.497,0.253,0.842,15.625,52.307,59.082
-0.508,0.240,0.820,17.944,60.059,66.711
-0.495,0.236,0.799,18.494,63.721,78.430
-0.463,0.252,0.776,15.747,62.744,90.637
-0.428,0.270,0.772,9.827,57.129,101.074
-0.326,0.271,0.762,3.601,48.035,108.582
-0.269,0.266,0.776,-0.061,33.630,107.544
-0.254,0.256,0.813,-6.958,16.357,104.553
-0.253,0.252,0.867,-12.329,3.662,100.098
-0.245,0.249,0.911,-14.954,1.099,94.727
-0.245,0.239,0.936,-14.160,8.118,88.989
-0.265,0.240,0.948,-10.559,20.569,83.435
-0.291,0.238,0.930,-6.958,34.668,78.369
-0.323,0.211,0.904,-4.150,47.546,74.585
-0.354,0.194,0.872,-2.014,57.495,72.876
-0.381,0.182,0.825,-0.122,63.293,73.669
-0.358,0.165,0.792,-0.549,65.369,77.271
-0.264,0.150,0.777,-3.845,63.354,83.435
-0.190,0.163,0.785,-7.690,54.260,90.515
-0.147,0.192,0.824,-12.268,39.307,94.421
-0.131,0.178,0.882,-18.433,23.987,92.957
-0.128,0.164,0.953,-21.545,14.648,89.417
-0.140,0.177,0.991,-20.508,13.062,83.435
-0.171,0.196,1.003,-16.968,18.677,74.890
-0.208,0.192,0.986,-14.465,28.931,65.735
-0.238,0.192,0.964,-12.146,41.199,57.495
-0.244,0.179,0.939,-11.475,51.270,53.162
-0.241,0.163,0.913,-11.536,57.739,55.969
-0.232,0.161,0.893,-11.597,58.533,63.416
-0.223,0.163,0.886,-13.245,52.979,71.411
-0.208,0.160,0.894,-15.076,45.288,79.590
-0.191,0.173,0.907,-16.296,38.757,88.257
-0.167,0.198,0.926,-16.846,34.607,94.482
-0.141,0.223,0.947,-16.602,33.569,95.703
-0.117,0.248,0.963,-15.442,35.522,91.675
-0.114,0.264,0.976,-14.587,38.147,84.656
-0.135,0.271,0.978,-13.550,40.710,75.684
-0.161,0.262,0.967,-12.817,42.847,67.078
-0.187,0.235,0.952,-11.719,45.166,62.256
-0.150,0.221,0.926,-9.888,48.340,63.171
-0.219,0.218,0.912,-9.155,50.537,67.566
-0.205,0.214,0.885,-11.230,50.049,75.989
-0.182,0.185,0.890,-13.977,48.828,84.595
-0.164,0.176,0.911,-15.198,45.471,92.651
-0.122,0.207,0.932,-14.709,42.969,100.952
-0.054,0.244,0.941,-14.526,40.833,105.774
0.020,0.261,0.953,-15.442,36.926,102.417
0.026,0.263,0.981,-15.198,30.212,91.003
-0.008,0.250,0.990,-12.451,23.743,75.439
-0.038,0.237,0.989,-9.155,22.644,61.584
-0.051,0.219,0.969,-7.446,27.710,52.795
-0.061,0.207,0.939,-7.446,36.133,51.758
-0.055,0.190,0.924,-9.766,42.908,54.810
-0.043,0.175,0.928,-11.597,44.434,58.350
-0.041,0.169,0.933,-11.414,42.297,62.378
-0.035,0.173,0.939,-10.315,38.635,66.833
-0.020,0.193,0.952,-8.728,34.790,69.885
-1.510,1.698,0.471,-34.119,-89.783,-416.199
-1.765,1.565,0.539,-48.157,-135.742,-348.450
-1.891,1.442,0.611,-52.795,-180.725,-272.339
-1.856,1.346,0.630,-46.692,-208.008,-199.646
-1.725,1.280,0.609,-35.217,-209.106,-141.785
-1.592,1.213,0.559,-24.231,-188.660,-104.370
-1.485,1.089,0.523,-16.113,-154.907,-85.815
-1.450,0.940,0.493,-6.348,-116.699,-79.407
-1.409,0.825,0.464,4.822,-75.012,-76.355
-1.434,0.748,0.462,5.127,-44.067,-64.514
-1.387,0.656,0.468,2.808,-15.259,-47.363
-1.288,0.565,0.481,2.136,-7.019,-32.410
-1.162,0.514,0.523,-4.700,-16.418,-14.771
-1.079,0.492,0.598,-18.005,-32.959,4.761
-1.006,0.451,0.669,-32.288,-45.349,20.813
-0.944,0.425,0.739,-37.964,-48.035,32.104
-0.876,0.451,0.799,-34.912,-42.664,39.978
-0.828,0.462,0.828,-30.579,-32.410,40.100
-0.792,0.453,0.828,-25.085,-15.564,36.377
-0.762,0.444,0.807,-17.578,0.122,33.936
-0.728,0.450,0.773,-9.705,11.963,33.875
-0.687,0.433,0.754,-4.578,16.968,36.377
-0.608,0.426,0.732,-2.686,15.381,42.603
-0.553,0.416,0.733,-3.296,6.409,51.025
-0.498,0.399,0.748,-4.761,-6.287,56.885
-0.447,0.382,0.781,-6.775,-14.587,60.303
-0.406,0.372,0.814,-7.080,-15.869,61.401
-0.361,0.363,0.835,-6.470,-10.315,59.753
-0.331,0.362,0.857,-4.395,-1.404,55.908
-0.336,0.362,0.875,-1.465,8.179,50.110
-0.358,0.360,0.880,0.916,17.761,44.495
-0.387,0.345,0.877,3.113,26.245,40.100
-0.408,0.345,0.859,6.165,32.532,38.635
-0.429,0.345,0.829,8.240,36.133,39.551
-0.444,0.351,0.797,7.324,36.072,42.725
-0.443,0.360,0.781,4.456,33.203,47.180
-0.438,0.366,0.786,1.221,28.442,52.002
-0.437,0.371,0.804,-1.709,22.949,56.824
-0.432,0.394,0.826,-2.869,18.982,61.462
-0.413,0.387,0.845,-2.014,18.494,64.636
-0.382,0.378,0.856,-2.075,20.203,65.491
-0.370,0.384,0.866,-4.883,22.644,67.688
-0.379,0.381,0.877,-5.676,24.719,68.909
-0.401,0.384,0.905,-3.967,27.771,70.496
-0.438,0.370,0.936,1.099,31.311,72.388
-0.450,0.349,0.936,7.141,35.095,76.050
-0.452,0.322,0.927,13.733,40.222,80.627
-0.438,0.319,0.906,21.057,44.006,88.013
-0.411,0.323,0.892,24.292,45.532,95.886
-0.364,0.338,0.879,21.729,44.983,102.295
-0.318,0.337,0.871,12.817,40.222,103.821
-0.296,0.306,0.881,3.357,31.311,99.976
-0.321,0.298,0.898,0.000,23.193,95.032
-0.359,0.302,0.912,0.732,20.325,89.966
-0.389,0.300,0.922,3.052,23.315,84.106
-0.405,0.291,0.908,7.629,31.738,78.308
-0.422,0.286,0.882,13.245,42.603,72.876
-0.410,0.281,0.849,18.311,52.673,70.740
-0.381,0.274,0.822,20.508,58.655,72.632
-0.353,0.252,0.806,18.616,56.946,76.477
-0.323,0.228,0.805,13.977,49.377,81.665
-0.291,0.210,0.820,7.996,39.917,87.769
-0.275,0.192,0.845,1.648,30.640,93.201
-0.275,0.174,0.880,-3.784,23.682,96.619
-0.274,0.154,0.908,-7.080,21.118,96.619
-0.265,0.156,0.916,-6.226,22.339,93.445
-0.263,0.165,0.910,-5.127,26.184,87.585
-0.275,0.175,0.908,-4.395,30.518,80.139
-0.273,0.155,0.898,-5.554,35.095,72.449
-0.255,0.131,0.892,-6.409,40.466,69.275
-0.234,0.128,0.890,-5.188,44.250,70.679
-0.218,0.140,0.880,-4.272,44.800,73.608
-0.215,0.153,0.887,-4.578,42.480,75.195
-0.224,0.160,0.904,-6.348,38.086,74.585
-0.229,0.173,0.911,-7.446,35.095,73.242
-0.247,0.189,0.912,-7.568,33.936,71.106
-0.275,0.196,0.910,-6.592,34.058,67.993
-0.289,0.202,0.904,-4.883,36.499,65.674
-0.274,0.189,0.894,-4.150,40.039,65.002
-0.254,0.187,0.890,-3.235,43.152,67.566
-0.235,0.197,0.906,-2.747,44.189,72.754
-0.201,0.192,0.921,-4.150,43.579,77.026
-0.165,0.187,0.939,-6.104,41.199,80.750
-0.156,0.187,0.960,-6.897,37.964,83.801
-0.157,0.194,0.961,-7.629,35.278,84.473
-0.151,0.171,0.967,-8.179,34.912,83.435
-0.146,0.174,0.960,-6.165,36.377,81.055
-0.150,0.189,0.950,-2.930,38.025,77.881
-0.137,0.178,0.946,-0.549,39.795,75.134
-0.107,0.184,0.946,1.465,42.175,74.524
-0.087,0.191,0.958,1.465,42.664,74.463
-0.068,0.186,0.979,0.366,40.894,74.585
-0.044,0.188,0.989,0.000,38.513,75.195
-0.033,0.188,0.989,-0.488,35.767,76.233
-0.036,0.197,0.999,-2.075,33.142,76.904
-0.046,0.197,0.994,-3.967,31.189,77.271
-0.042,0.183,0.983,-5.005,29.541,75.317
-0.022,0.166,0.977,-5.066,27.466,72.998
0.002,0.149,0.968,-3.784,25.757,72.449
0.019,0.153,0.968,-1.587,23.499,71.899
-1.157,1.514,0.755,-66.589,-95.825,-303.955
-1.219,1.506,0.752,-58.472,-126.709,-256.165
-1.304,1.451,0.724,-45.776,-160.156,-215.759
-1.376,1.428,0.625,-27.222,-175.537,-179.687
-1.358,1.329,0.499,-12.878,-167.542,-154.053
-1.381,1.229,0.371,-4.272,-145.081,-134.033
-1.458,1.146,0.272,2.563,-119.263,-117.188
-1.521,1.063,0.224,1.404,-93.750,-102.051
-1.554,0.969,0.239,-5.737,-71.594,-84.900
-1.552,0.908,0.303,-12.512,-58.044,-68.481
-1.526,0.829,0.406,-15.747,-52.368,-53.650
-1.497,0.786,0.512,-13.733,-46.448,-37.231
-1.464,0.743,0.580,-8.362,-37.842,-22.888
-1.388,0.688,0.617,-2.869,-26.794,-9.766
-1.311,0.641,0.630,-0.793,-18.677,1.770
-1.224,0.598,0.633,-4.333,-11.902,15.564
-1.119,0.574,0.645,-8.118,-8.179,27.893
-1.042,0.545,0.682,-10.254,-7.385,37.842
-0.956,0.513,0.721,-11.169,-6.470,45.593
-0.869,0.473,0.753,-10.315,-2.808,52.551
-0.775,0.457,0.777,-9.460,-1.160,57.190
-0.647,0.448,0.809,-11.292,1.953,62.622
-0.597,0.435,0.845,-11.292,1.282,62.866
-0.561,0.401,0.877,-8.057,-0.549,60.486
-0.514,0.376,0.889,-2.686,1.038,58.777
-0.467,0.377,0.886,4.456,5.554,58.960
-0.431,0.383,0.861,8.057,10.315,57.373
-0.409,0.354,0.842,6.042,11.353,52.551
-0.402,0.339,0.831,6.592,10.437,49.133
-0.398,0.343,0.806,8.118,11.047,47.974
-0.403,0.340,0.783,6.897,12.939,47.119
-0.429,0.334,0.760,5.249,15.259,46.509
-0.454,0.326,0.738,4.333,18.372,46.570
-0.462,0.322,0.737,3.174,21.423,48.035
-0.439,0.310,0.739,1.953,24.536,51.636
-0.408,0.328,0.755,1.160,26.001,56.824
-0.377,0.334,0.779,-0.610,24.719,60.303
-0.366,0.319,0.809,-0.916,21.301,62.317
-0.371,0.333,0.833,1.160,17.700,63.416
-0.354,0.330,0.858,3.723,15.686,63.049
-0.363,0.317,0.872,6.958,15.991,58.472
-0.390,0.318,0.857,5.310,18.250,55.176
-0.431,0.314,0.851,1.892,22.461,52.307
-0.500,0.314,0.838,1.160,27.466,50.537
-0.538,0.307,0.819,3.235,33.813,50.781
-0.562,0.305,0.797,5.432,38.635,53.650
-0.576,0.298,0.779,6.653,41.809,59.875
-0.575,0.291,0.776,6.531,43.518,67.688
-0.535,0.297,0.770,4.883,43.823,76.660
-0.464,0.304,0.759,0.244,41.992,84.839
-0.409,0.306,0.774,-5.981,34.973,89.111
-0.368,0.309,0.804,-10.071,25.085,89.905
-0.363,0.311,0.846,-13.062,16.296,87.036
-0.394,0.298,0.895,-13.000,11.841,82.031
-0.428,0.285,0.927,-9.583,14.893,77.209
-0.440,0.268,0.922,-5.005,24.597,73.303
-0.440,0.255,0.902,-0.183,37.598,71.228
-0.449,0.252,0.890,3.174,47.974,70.984
-0.446,0.233,0.881,4.761,54.871,73.547
-0.440,0.207,0.877,4.639,58.044,78.491
-0.428,0.192,0.872,3.845,58.044,85.571
-0.405,0.187,0.873,1.892,55.725,93.018
-0.379,0.191,0.879,-0.366,52.368,98.816
-0.345,0.196,0.872,-2.747,49.072,100.525
-0.326,0.192,0.860,-5.066,43.701,96.924
-0.343,0.176,0.867,-5.798,36.438,89.478
-0.375,0.168,0.881,-4.028,31.067,82.642
-0.407,0.171,0.882,-1.587,30.762,77.820
-0.427,0.159,0.901,0.244,35.217,76.050
-0.424,0.162,0.900,2.686,42.358,78.186
-0.390,0.175,0.891,4.517,50.232,83.008
-0.371,0.174,0.878,3.540,54.321,87.219
-0.378,0.181,0.888,3.113,55.176,90.698
-0.409,0.185,0.884,1.709,54.077,93.872
-0.396,0.166,0.879,0.671,53.528,97.534
-0.364,0.176,0.854,-0.671,53.223,103.516
-0.306,0.168,0.809,-1.892,51.697,108.948
-0.252,0.195,0.785,-3.235,45.349,110.291
-0.238,0.185,0.809,-8.301,35.522,106.995
-0.237,0.188,0.847,-13.489,26.794,101.990
-0.233,0.205,0.879,-16.968,24.597,98.450
-0.241,0.195,0.911,-19.531,27.954,96.191
-0.260,0.207,0.957,-19.287,34.729,92.773
-0.289,0.213,0.958,-19.531,43.396,89.661
-0.300,0.209,0.964,-17.822,54.626,93.384
-0.308,0.200,0.953,-15.747,62.805,100.098
-0.285,0.200,0.926,-13.123,67.139,107.788
-0.210,0.203,0.903,-11.108,68.604,116.333
-0.114,0.228,0.882,-11.047,64.514,123.108
-0.033,0.235,0.877,-15.503,52.856,123.962
0.000,0.215,0.915,-20.874,35.889,118.164
0.000,0.197,0.965,-24.292,21.362,111.450
-0.014,0.186,0.998,-24.353,15.381,104.980
-0.029,0.168,1.013,-21.118,17.273,98.816
-0.048,0.176,1.013,-14.954,25.757,93.750
-0.053,0.199,0.993,-9.583,36.499,89.294
-0.057,0.196,0.962,-7.141,46.631,85.327
-0.043,0.173,0.943,-7.019,54.382,82.642
-0.038,0.172,0.925,-7.690,58.044,84.045
-0.001,0.181,0.908,-8.545,58.167,87.158
1.600,0.794,0.659,75.317,-132.080,-372.803
1.305,0.823,0.509,82.031,-148.865,-412.292
0.989,0.854,0.373,79.346,-154.419,-448.120
0.613,0.917,0.242,70.313,-141.541,-472.168
0.170,0.923,0.187,53.650,-117.432,-487.976
-0.256,0.883,0.192,34.607,-88.501,-483.398
-0.599,0.888,0.182,18.127,-61.279,-457.031
-0.834,0.991,0.164,6.409,-48.279,-418.518
-1.015,1.163,0.194,-3.479,-55.237,-376.343
-1.166,1.308,0.308,-15.015,-73.059,-335.388
-1.337,1.374,0.504,-25.696,-89.722,-297.302
-1.471,1.373,0.659,-32.349,-97.778,-262.573
-1.533,1.337,0.737,-31.677,-97.351,-229.553
-1.544,1.293,0.731,-24.597,-90.881,-194.885
-1.551,1.249,0.684,-15.564,-84.351,-162.537
-1.552,1.174,0.622,-7.874,-78.491,-138.733
-1.572,1.083,0.571,-6.165,-76.782,-119.568
-1.582,0.935,0.540,-7.141,-72.144,-101.990
-1.565,0.835,0.518,-10.986,-65.735,-82.153
-1.527,0.762,0.518,-17.029,-54.382,-59.387
-1.493,0.709,0.530,-19.653,-44.739,-41.870
-1.439,0.659,0.575,-20.691,-40.039,-27.161
-1.378,0.602,0.624,-17.151,-37.170,-16.968
-1.302,0.539,0.690,-15.564,-33.142,-7.568
-1.234,0.475,0.738,-16.357,-27.222,3.845
-1.152,0.434,0.784,-17.212,-21.851,14.587
-1.083,0.423,0.813,-17.029,-16.235,24.719
-1.017,0.416,0.827,-20.081,-10.071,35.278
-0.951,0.396,0.822,-21.057,-3.052,44.189
-0.875,0.387,0.806,-16.846,2.563,50.537
-0.797,0.379,0.784,-12.878,5.920,56.519
-0.703,0.373,0.757,-13.550,6.287,63.538
-0.641,0.368,0.763,-18.555,1.587,69.702
-0.576,0.359,0.795,-21.362,-0.366,74.707
-0.553,0.381,0.819,-18.005,-2.563,75.928
-0.512,0.341,0.841,-15.259,-1.831,74.219
-0.482,0.307,0.860,-11.963,1.709,72.021
-0.439,0.289,0.854,-9.521,7.629,71.289
-0.417,0.302,0.846,-7.812,13.733,70.740
-0.411,0.291,0.839,-7.385,18.677,67.932
-0.415,0.285,0.838,-5.005,23.010,64.819
-0.436,0.297,0.826,-1.526,27.100,61.768
-0.458,0.295,0.801,0.122,30.396,59.265
-0.473,0.286,0.775,-0.061,32.104,58.411
-0.484,0.277,0.755,-1.343,32.166,60.242
-0.465,0.268,0.740,-3.967,30.640,64.941
-0.425,0.266,0.738,-8.423,27.527,72.144
-0.380,0.269,0.756,-14.832,22.217,79.590
-0.339,0.278,0.785,-20.508,15.930,84.412
-0.318,0.284,0.826,-24.780,10.864,86.060
-0.303,0.292,0.858,-26.428,9.460,84.412
-0.301,0.282,0.900,-24.597,12.451,79.956
-0.311,0.272,0.918,-20.813,19.226,74.463
-0.327,0.262,0.918,-15.137,28.503,68.359
-0.333,0.266,0.910,-10.742,37.659,64.331
-0.323,0.273,0.890,-9.521,44.495,62.378
-0.311,0.268,0.873,-10.803,45.715,59.875
-0.320,0.264,0.864,-11.169,41.443,57.678
-0.337,0.266,0.866,-11.963,34.241,56.946
-0.351,0.258,0.889,-13.733,27.588,57.861
-0.358,0.248,0.919,-14.648,24.231,61.646
-0.354,0.246,0.939,-14.465,23.804,66.467
-0.346,0.245,0.946,-12.939,24.902,69.946
-0.337,0.240,0.945,-10.376,26.489,71.228
-0.318,0.250,0.934,-9.766,28.381,72.388
-0.308,0.249,0.935,-9.338,30.823,72.327
-0.305,0.251,0.937,-7.324,33.752,70.129
-0.309,0.250,0.928,-4.333,37.476,67.139
-0.297,0.252,0.913,-1.343,40.466,64.514
-0.295,0.255,0.886,-0.061,42.786,62.805
-0.276,0.236,0.879,-1.099,43.640,61.096
-0.272,0.196,0.872,-3.418,41.870,60.486
-0.274,0.194,0.879,-4.150,38.696,62.012
