aX,aY,aZ,gX,gY,gZ
-1.215,0.679,0.193,-14.160,161.865,264.587
-1.064,0.658,0.164,-10.193,203.369,250.610
-0.860,0.658,0.108,-5.371,239.380,239.807
-0.658,0.670,0.053,-2.380,266.663,233.643
-0.447,0.715,0.034,-4.395,282.104,233.704
-0.202,0.785,0.031,-6.714,288.269,238.525
0.044,0.874,0.042,-8.301,288.208,244.141
0.341,0.959,0.067,-8.545,280.518,249.390
0.653,0.995,0.123,-7.996,264.709,253.784
0.933,1.028,0.187,-5.981,244.019,257.141
1.234,1.022,0.260,-2.075,219.238,256.531
1.537,1.008,0.322,0.610,188.354,249.695
1.795,0.956,0.390,2.380,156.311,239.319
1.991,0.896,0.469,3.662,125.854,219.910
2.132,0.859,0.541,5.737,101.196,194.946
2.238,0.854,0.605,8.728,85.510,166.687
2.315,0.846,0.654,11.597,78.125,135.803
2.343,0.840,0.675,12.268,69.397,100.891
2.344,0.738,0.740,11.108,61.157,63.965
2.264,0.869,0.682,0.793,52.612,30.457
2.173,0.773,0.728,2.686,82.703,25.024
2.077,0.777,0.773,7.690,46.631,-3.540
1.984,0.739,0.778,15.747,1.587,-46.936
1.829,0.764,0.759,19.592,-20.264,-73.975
1.655,0.769,0.752,18.738,-27.649,-78.857
1.480,0.742,0.758,18.982,-42.236,-79.651
1.345,0.738,0.730,18.555,-58.350,-87.952
1.210,0.718,0.697,14.771,-63.293,-98.022
1.076,0.677,0.671,11.902,-66.101,-109.253
0.932,0.615,0.645,13.611,-71.838,-123.596
0.843,0.597,0.592,17.151,-79.163,-140.625
0.717,0.570,0.562,14.343,-81.482,-141.479
0.626,0.527,0.546,8.606,-81.909,-145.020
0.553,0.500,0.550,5.066,-87.769,-152.832
0.515,0.510,0.547,3.601,-97.839,-161.499
0.458,0.521,0.546,1.648,-108.398,-170.959
0.378,0.492,0.567,-2.686,-116.882,-180.115
0.295,0.497,0.594,-6.348,-123.718,-182.495
0.235,0.484,0.610,-9.827,-129.395,-181.580
0.165,0.467,0.645,-12.939,-132.385,-177.612
0.121,0.427,0.666,-13.977,-134.033,-170.288
0.097,0.447,0.658,-14.832,-135.620,-162.659
0.058,0.411,0.664,-18.738,-138.123,-157.166
-0.013,0.394,0.682,-22.766,-141.357,-153.564
-0.066,0.400,0.700,-23.376,-143.616,-149.719
-0.091,0.442,0.698,-23.071,-144.531,-147.827
-0.134,0.416,0.701,-22.705,-142.456,-143.372
-0.227,0.434,0.722,-18.921,-137.207,-136.597
-0.256,0.459,0.724,-13.916,-129.883,-132.385
-0.294,0.464,0.740,-12.817,-122.070,-130.066
-0.316,0.444,0.766,-11.414,-112.244,-125.610
-0.329,0.438,0.778,-7.690,-99.670,-118.835
-0.324,0.424,0.770,-4.639,-86.548,-112.244
-0.319,0.410,0.747,-3.662,-76.538,-107.544
-0.311,0.404,0.722,-4.944,-69.763,-104.614
-0.331,0.387,0.704,-8.362,-67.383,-104.309
-0.373,0.368,0.701,-12.390,-69.031,-104.065
-0.409,0.364,0.700,-16.052,-71.228,-101.257
-0.434,0.360,0.708,-19.287,-70.374,-95.337
-0.440,0.367,0.724,-22.583,-67.139,-88.501
-0.430,0.377,0.744,-25.879,-60.364,-82.275
-0.420,0.391,0.770,-29.053,-51.575,-77.515
-0.384,0.413,0.804,-31.372,-43.213,-74.280
-0.368,0.418,0.843,-31.616,-35.400,-73.303
-0.354,0.443,0.860,-29.663,-29.236,-73.608
-0.359,0.416,0.892,-28.015,-25.269,-72.021
-0.356,0.423,0.906,-23.193,-23.193,-66.650
-0.366,0.443,0.915,-16.479,-22.034,-64.331
-0.308,0.423,0.912,-10.498,-21.667,-62.561
-0.344,0.420,0.901,-7.751,-24.719,-44.067
-0.297,0.388,0.877,-6.348,-22.644,-39.490
-0.295,0.388,0.846,-5.066,-24.170,-38.513
-0.292,0.380,0.831,-6.592,-25.757,-35.339
-0.281,0.376,0.824,-9.705,-25.574,-30.273
-0.258,0.375,0.827,-14.160,-25.269,-25.818
-0.249,0.379,0.835,-18.433,-25.452,-23.499
-0.247,0.377,0.849,-22.766,-24.658,-22.461
-0.258,0.380,0.880,-25.574,-22.339,-21.912
-0.266,0.391,0.910,-25.818,-18.433,-20.203
-0.258,0.406,0.933,-23.376,-13.977,-17.273
-0.241,0.417,0.947,-18.616,-9.399,-14.832
-0.227,0.425,0.951,-12.756,-7.690,-12.634
-0.217,0.423,0.946,-7.019,-8.362,-10.315
-0.194,0.423,0.932,-3.113,-8.667,-8.057
-0.177,0.422,0.920,-0.427,-7.690,-6.653
-0.171,0.416,0.909,0.427,-7.874,-6.653
-0.172,0.405,0.898,0.000,-8.240,-7.080
-0.169,0.398,0.891,-1.343,-7.690,-7.324
-0.161,0.397,0.887,-3.967,-5.981,-7.568
-0.163,0.395,0.894,-6.714,-4.395,-7.996
-0.167,0.392,0.904,-8.057,-2.869,-8.179
-0.169,0.389,0.912,-8.728,-1.770,-7.141
-0.151,0.393,0.923,-8.484,-0.854,-5.188
-0.136,0.397,0.929,-7.812,-0.366,-3.723
-1.726,1.191,0.875,-25.513,42.419,71.106
-1.822,1.296,0.703,-1.465,58.655,103.577
-1.963,1.384,0.561,8.057,70.007,144.287
-2.024,1.348,0.422,13.733,83.435,186.523
-2.009,1.266,0.274,15.381,92.896,224.243
-1.919,1.164,0.143,13.733,105.286,258.423
-1.728,1.045,0.046,9.216,124.268,288.513
-1.474,0.933,-0.051,6.653,151.367,307.922
-1.211,0.873,-0.096,5.554,187.805,313.354
-0.959,0.854,-0.097,2.502,226.868,309.021
-0.691,0.839,-0.074,-2.197,262.207,297.119
-0.427,0.853,-0.058,-4.944,291.992,285.156
-0.171,0.875,-0.034,-6.165,310.669,274.597
0.130,0.917,-0.031,-6.897,317.505,271.301
0.475,0.946,-0.043,-9.277,310.059,276.978
0.779,0.960,-0.022,-15.015,284.729,285.339
1.057,0.971,0.036,-23.743,246.033,290.894
1.276,0.967,0.118,-33.630,203.491,292.114
1.471,0.978,0.225,-42.053,165.771,285.095
1.628,0.961,0.354,-47.607,138.855,265.625
1.767,0.963,0.474,-47.913,126.709,238.708
1.884,1.006,0.583,-43.945,125.244,203.491
1.946,1.009,0.682,-39.368,125.610,159.729
1.997,1.029,0.725,-30.823,124.329,119.507
2.006,1.028,0.762,-19.958,116.211,83.984
2.007,0.972,0.797,-9.338,94.727,50.476
1.968,1.092,0.737,-15.564,76.294,31.189
1.883,0.977,0.780,-12.695,94.360,33.508
1.848,0.970,0.801,-1.526,49.927,3.601
1.799,0.912,0.784,5.981,13.184,-32.227
1.704,0.909,0.787,7.263,4.333,-49.622
1.573,0.910,0.796,11.658,2.319,-54.138
1.485,0.897,0.764,18.494,-7.568,-64.453
1.391,0.873,0.746,19.775,-16.968,-78.613
1.263,0.854,0.732,21.729,-25.513,-91.370
1.140,0.812,0.714,26.428,-36.926,-103.943
1.046,0.772,0.686,33.203,-50.049,-113.770
0.976,0.720,0.636,40.405,-66.040,-134.338
0.886,0.733,0.591,41.504,-82.275,-140.076
0.778,0.696,0.565,36.377,-90.637,-141.541
0.668,0.649,0.548,31.799,-100.647,-150.940
0.575,0.620,0.521,30.457,-110.046,-158.813
0.507,0.595,0.505,27.832,-117.676,-163.513
0.444,0.577,0.504,22.034,-124.512,-166.199
0.376,0.547,0.522,15.015,-130.493,-167.603
0.303,0.540,0.551,9.644,-135.071,-167.542
0.268,0.558,0.595,5.798,-138.062,-165.955
0.222,0.539,0.655,3.662,-140.198,-164.062
0.166,0.535,0.686,5.127,-141.113,-163.025
0.135,0.535,0.695,10.193,-140.686,-161.926
0.117,0.527,0.691,13.611,-140.869,-160.278
0.080,0.512,0.664,14.771,-141.418,-159.119
0.020,0.494,0.649,12.268,-141.418,-157.959
-0.034,0.475,0.656,9.583,-140.625,-156.067
-0.077,0.460,0.640,6.409,-138.367,-153.870
-0.137,0.440,0.621,2.136,-136.597,-152.039
-0.216,0.426,0.618,-3.296,-135.437,-148.865
-0.268,0.437,0.629,-7.935,-134.827,-142.395
-0.300,0.463,0.648,-11.475,-132.935,-133.606
-0.332,0.485,0.687,-13.306,-130.615,-124.817
-0.366,0.493,0.731,-11.963,-128.723,-116.638
-0.374,0.503,0.764,-7.202,-125.977,-108.582
-0.371,0.510,0.777,-1.648,-120.483,-101.135
-0.374,0.500,0.777,2.625,-110.962,-95.886
-0.383,0.495,0.767,4.517,-98.694,-94.238
-0.400,0.489,0.742,5.005,-86.304,-95.398
-0.431,0.483,0.718,4.150,-74.890,-97.168
-0.461,0.482,0.690,1.282,-65.308,-97.168
-0.481,0.481,0.673,-2.869,-58.350,-94.360
-0.511,0.480,0.668,-7.812,-55.420,-88.745
-0.530,0.490,0.676,-12.268,-55.054,-80.444
-0.554,0.482,0.704,-15.137,-55.542,-73.730
-0.518,0.516,0.716,-13.977,-58.105,-63.721
-0.524,0.510,0.770,-15.076,-55.725,-42.358
-0.482,0.508,0.805,-14.221,-51.819,-41.138
-0.464,0.514,0.830,-10.742,-47.913,-40.588
-0.434,0.497,0.855,-7.996,-39.917,-38.879
-0.402,0.490,0.862,-5.615,-31.311,-40.283
-0.380,0.482,0.860,-3.479,-22.827,-43.030
-0.377,0.474,0.865,-2.319,-16.541,-47.058
-0.374,0.462,0.866,-1.404,-11.475,-50.049
-0.380,0.449,0.867,-0.427,-7.385,-50.293
-0.370,0.436,0.868,0.427,-4.395,-48.584
-0.367,0.429,0.861,1.099,-5.127,-44.495
-0.361,0.424,0.852,0.427,-9.766,-39.001
-0.348,0.422,0.857,-1.587,-15.137,-31.616
-0.322,0.422,0.866,-4.395,-19.409,-24.475
-0.306,0.418,0.876,-6.042,-23.682,-19.592
-0.297,0.420,0.886,-7.751,-27.100,-16.113
-0.287,0.414,0.895,-8.179,-25.513,-14.526
-0.280,0.407,0.904,-7.751,-21.057,-13.611
-0.271,0.406,0.905,-5.737,-16.113,-13.245
-0.256,0.400,0.901,-2.808,-10.681,-13.794
-0.243,0.396,0.902,-0.122,-5.859,-14.404
-0.262,0.391,0.900,3.052,-2.197,-15.137
-0.263,0.398,0.885,7.263,0.610,-14.343
-0.235,0.409,0.869,10.803,2.380,-12.207
-0.202,0.420,0.861,12.329,2.930,-10.925
-0.196,0.422,0.861,12.085,1.282,-11.963
-0.201,0.425,0.861,11.536,-0.732,-12.817
-1.696,1.083,0.536,-15.808,31.799,123.047
-1.845,1.107,0.443,-16.846,27.466,161.865
-1.895,1.102,0.339,-20.264,28.748,204.712
-1.872,1.089,0.197,-23.804,36.804,240.784
-1.765,1.043,0.046,-31.372,55.237,265.869
-1.568,0.947,-0.069,-45.532,84.045,281.616
-1.336,0.849,-0.151,-60.425,121.399,287.659
-1.084,0.769,-0.169,-68.787,164.673,284.668
-0.852,0.747,-0.162,-66.528,207.764,277.832
-0.587,0.747,-0.179,-59.143,244.934,270.996
-0.329,0.760,-0.164,-52.856,273.132,264.160
-0.088,0.804,-0.142,-47.729,291.931,258.484
0.199,0.838,-0.096,-47.546,300.354,252.991
0.487,0.860,-0.041,-50.964,299.377,247.986
0.782,0.878,0.036,-55.725,288.696,243.652
1.095,0.892,0.152,-60.730,270.081,239.319
1.385,0.874,0.280,-62.927,244.629,231.689
1.640,0.854,0.394,-62.805,213.623,219.727
1.835,0.812,0.524,-61.096,180.115,204.834
1.956,0.812,0.651,-57.434,151.062,187.500
2.073,0.820,0.784,-53.650,128.357,164.246
2.145,0.870,0.906,-49.011,113.098,136.047
2.180,0.929,1.006,-41.565,102.356,103.394
2.166,0.970,1.060,-32.776,88.684,66.101
2.144,1.009,1.075,-25.574,77.393,31.738
1.933,1.044,1.096,-17.761,57.434,-1.160
1.996,1.052,1.059,-16.663,81.238,-14.404
1.760,1.050,1.090,2.808,79.041,-26.001
1.674,1.012,1.055,15.808,29.114,-59.387
1.552,1.023,0.964,31.372,1.099,-84.412
1.401,1.014,0.914,42.847,-3.784,-83.435
1.264,0.983,0.855,52.307,-22.461,-81.177
1.175,0.952,0.777,57.617,-49.683,-87.036
1.062,0.909,0.713,56.824,-68.970,-94.849
0.938,0.843,0.663,52.979,-79.956,-101.501
0.848,0.791,0.631,50.598,-88.623,-105.286
0.747,0.738,0.593,50.171,-100.647,-119.507
0.661,0.716,0.568,46.570,-102.783,-123.962
0.607,0.683,0.560,40.588,-98.145,-125.916
0.541,0.654,0.571,35.645,-100.830,-136.169
0.446,0.637,0.586,33.020,-109.436,-148.804
0.359,0.618,0.605,31.494,-117.615,-158.264
0.305,0.604,0.622,29.175,-123.047,-162.415
0.271,0.591,0.635,25.696,-126.648,-164.551
0.234,0.589,0.656,23.743,-130.005,-166.565
0.188,0.579,0.667,22.339,-133.972,-169.312
0.165,0.569,0.686,21.973,-137.329,-172.119
0.124,0.552,0.693,22.095,-138.367,-174.927
0.063,0.532,0.696,22.705,-136.902,-177.002
0.005,0.514,0.674,23.193,-132.202,-176.880
-0.058,0.498,0.647,21.545,-124.573,-173.279
-0.101,0.479,0.631,17.578,-114.685,-167.786
-0.142,0.466,0.626,12.695,-106.628,-164.001
-0.163,0.461,0.622,9.399,-100.342,-162.659
-0.178,0.460,0.629,6.775,-94.971,-163.940
-0.197,0.432,0.638,5.920,-90.332,-166.565
-0.233,0.478,0.645,8.606,-84.045,-165.588
-0.239,0.517,0.634,7.751,-75.012,-164.246
-0.240,0.528,0.647,-0.244,-67.871,-167.297
-0.300,0.510,0.676,-10.010,-64.087,-169.739
-0.344,0.513,0.695,-15.869,-60.364,-167.786
-0.399,0.537,0.690,-17.883,-56.824,-160.767
-0.457,0.546,0.687,-19.592,-54.688,-150.635
-0.509,0.573,0.696,-21.912,-55.298,-136.719
-0.540,0.584,0.707,-23.743,-57.739,-121.155
-0.590,0.580,0.727,-24.353,-60.608,-106.445
-0.485,0.607,0.740,-17.761,-59.448,-99.731
-0.581,0.624,0.763,-15.747,-63.599,-62.866
-0.485,0.590,0.790,-18.311,-56.396,-52.490
-0.431,0.619,0.802,-18.921,-48.950,-49.133
-0.377,0.596,0.828,-19.897,-38.879,-48.706
-0.344,0.535,0.865,-19.287,-31.494,-49.255
-0.371,0.588,0.875,-14.099,-25.391,-45.532
-0.352,0.522,0.895,-11.841,-22.949,-44.861
-0.373,0.518,0.912,-7.507,-22.461,-39.978
-0.338,0.508,0.885,-1.160,-22.034,-33.875
-0.320,0.499,0.858,2.808,-24.719,-28.015
-0.305,0.494,0.833,4.700,-27.527,-22.034
-0.309,0.493,0.813,4.944,-28.809,-19.043
-0.324,0.479,0.803,3.052,-28.687,-17.395
-0.329,0.463,0.802,0.793,-26.489,-14.221
-0.315,0.456,0.806,-1.221,-23.071,-10.010
-0.303,0.446,0.814,-3.540,-18.433,-6.287
-0.289,0.433,0.827,-5.249,-12.634,-3.479
-0.264,0.424,0.839,-5.859,-8.911,-0.732
-0.215,0.422,0.857,-5.798,-6.226,1.465
-0.198,0.409,0.887,-5.249,-4.333,1.526
-0.186,0.402,0.909,-2.380,-2.380,0.732
-0.171,0.398,0.922,0.671,-0.488,0.305
-0.149,0.390,0.930,2.991,0.977,0.366
-0.131,0.386,0.931,4.639,1.953,0.549
-0.126,0.376,0.928,5.554,1.831,0.061
-0.124,0.374,0.926,6.165,1.160,0.000
-0.108,0.366,0.919,6.104,0.366,1.221
-0.100,0.358,0.918,5.371,-0.854,2.747
-0.100,0.350,0.915,4.639,-2.380,3.418
-0.104,0.340,0.910,4.028,-3.540,4.395
-0.096,0.334,0.900,3.418,-3.784,5.615
-0.084,0.333,0.895,2.625,-3.845,6.531
-0.081,0.335,0.892,1.831,-3.784,6.775
2.284,0.565,0.392,-9.338,103.943,209.167
2.366,0.541,0.504,-16.724,82.092,177.185
2.424,0.556,0.615,-21.790,66.650,142.456
2.455,0.596,0.692,-20.935,55.176,105.286
2.493,0.606,0.769,-18.372,45.654,66.467
2.327,0.774,0.717,-20.630,32.166,31.128
2.265,0.703,0.788,-19.226,66.223,31.067
2.124,0.784,0.824,-10.864,35.706,2.258
1.997,0.786,0.818,-4.395,-6.897,-43.579
1.793,0.835,0.840,-0.732,-21.790,-71.167
1.567,0.872,0.844,5.066,-23.926,-76.172
1.385,0.887,0.817,13.428,-35.278,-84.473
1.240,0.890,0.771,18.799,-48.950,-98.206
1.077,0.865,0.726,20.630,-58.350,-104.431
0.935,0.839,0.673,21.729,-67.078,-104.919
0.840,0.815,0.617,21.606,-79.468,-104.065
0.719,0.748,0.587,21.790,-93.140,-108.459
0.635,0.738,0.552,19.592,-107.910,-117.249
0.560,0.705,0.545,11.414,-111.755,-113.525
0.512,0.681,0.551,2.380,-111.389,-120.178
0.436,0.663,0.566,-3.479,-113.220,-131.897
0.363,0.654,0.594,-6.714,-114.136,-143.188
0.287,0.646,0.635,-7.751,-111.816,-151.672
0.217,0.624,0.665,-7.202,-106.384,-155.762
0.150,0.610,0.687,-4.822,-100.708,-156.006
0.078,0.601,0.694,-0.549,-97.046,-153.625
0.019,0.588,0.688,2.563,-96.252,-150.269
-0.018,0.573,0.671,4.150,-97.046,-145.325
-0.043,0.563,0.656,3.784,-99.121,-140.198
-0.083,0.558,0.645,2.014,-101.746,-137.512
-0.102,0.554,0.641,-0.610,-103.088,-136.658
-0.097,0.545,0.647,-3.906,-102.356,-136.597
-0.114,0.569,0.671,-7.568,-99.792,-137.756
-0.154,0.579,0.710,-12.695,-95.337,-140.625
-0.210,0.566,0.762,-16.235,-90.027,-141.907
-0.254,0.595,0.811,-14.404,-83.923,-139.282
-0.280,0.591,0.841,-11.475,-76.599,-133.789
-0.292,0.562,0.879,-7.507,-68.726,-125.610
-0.303,0.530,0.863,-2.747,-65.308,-114.136
-0.312,0.506,0.823,1.343,-67.261,-104.492
-0.314,0.495,0.781,2.747,-73.242,-94.360
-0.310,0.486,0.745,0.061,-80.811,-83.923
-0.315,0.469,0.740,-4.639,-87.891,-74.585
-0.307,0.473,0.738,-9.216,-93.567,-68.481
-0.285,0.474,0.749,-14.038,-93.933,-64.697
-0.270,0.460,0.769,-18.127,-88.074,-62.988
-0.260,0.434,0.796,-20.935,-78.735,-63.477
-0.266,0.415,0.819,-21.851,-67.200,-65.552
-0.270,0.389,0.837,-21.118,-54.443,-66.833
-0.289,0.377,0.867,-19.531,-42.419,-66.040
-0.301,0.365,0.879,-14.709,-32.532,-68.115
-0.314,0.361,0.896,-8.118,-26.611,-53.711
-0.274,0.397,0.880,-0.671,-21.912,-46.448
-0.235,0.386,0.867,2.502,-22.217,-46.265
-0.222,0.383,0.859,3.906,-25.024,-46.631
-0.218,0.387,0.846,4.150,-28.015,-47.058
-0.227,0.379,0.832,2.197,-28.503,-46.143
-0.237,0.369,0.830,-1.465,-26.733,-44.128
-0.252,0.362,0.832,-6.531,-24.597,-41.565
-0.260,0.359,0.842,-11.719,-21.851,-38.696
-0.266,0.371,0.856,-15.320,-19.836,-35.278
-0.258,0.389,0.876,-18.188,-18.799,-31.006
-0.222,0.414,0.906,-19.531,-17.761,-26.489
-0.204,0.445,0.931,-18.066,-17.700,-23.926
-0.204,0.464,0.953,-14.587,-17.761,-23.804
-0.217,0.473,0.975,-10.132,-17.456,-23.193
-0.222,0.462,0.972,-3.967,-15.808,-22.095
-0.215,0.466,0.963,1.709,-13.550,-20.203
-0.201,0.445,0.944,5.737,-9.888,-17.456
-0.184,0.435,0.916,7.507,-6.653,-14.709
-0.179,0.408,0.894,6.714,-4.211,-12.207
-0.160,0.390,0.880,4.578,-1.953,-10.254
-0.127,0.386,0.866,2.441,-0.488,-9.033
-0.107,0.370,0.864,-0.671,-0.549,-9.216
-0.121,0.358,0.871,-3.479,-2.380,-9.888
-0.128,0.358,0.880,-4.639,-4.272,-9.460
-0.122,0.368,0.885,-4.944,-5.615,-7.751
-0.118,0.380,0.898,-4.761,-6.714,-6.042
-0.123,0.391,0.913,-2.930,-7.080,-4.822
-0.116,0.392,0.916,0.183,-6.348,-3.906
-0.115,0.389,0.909,3.418,-5.005,-3.845
-0.101,0.386,0.891,5.493,-2.991,-3.723
-0.087,0.372,0.881,5.432,-1.160,-3.784
-0.090,0.355,0.880,3.723,-0.366,-4.211
-0.091,0.349,0.884,2.136,0.122,-4.395
-0.092,0.347,0.886,1.099,0.854,-4.028
-0.072,0.350,0.883,0.305,1.953,-3.113
-0.051,0.352,0.885,-0.366,1.465,-2.319
-0.055,0.350,0.882,-0.854,-0.244,-2.502
-0.065,0.351,0.881,-1.221,-1.709,-2.869
-0.053,0.354,0.880,-1.282,-1.953,-2.563
-0.038,0.366,0.883,-1.587,-1.892,-2.502
-0.045,0.367,0.891,-2.014,-1.953,-3.784
-0.054,0.367,0.896,-2.136,-2.380,-4.883
-0.063,0.358,0.898,-1.709,-2.136,-4.944
-0.070,0.354,0.901,-1.526,-1.404,-3.906
-0.068,0.365,0.903,-0.854,-1.282,-2.136
-0.060,0.359,0.900,-0.061,-1.953,-0.244
-0.058,0.355,0.895,1.099,-2.502,0.977
-0.055,0.351,0.886,1.831,-2.991,1.770
-1.773,1.162,0.552,44.006,144.958,222.778
-1.596,1.141,0.498,49.866,148.743,249.023
-1.419,1.174,0.401,59.509,161.804,272.339
-1.161,1.185,0.314,65.491,183.350,287.598
-0.856,1.153,0.209,70.374,209.167,295.105
-0.487,1.124,0.085,75.623,239.197,301.331
-0.097,1.111,-0.027,78.430,267.822,308.899
0.337,1.088,-0.101,76.294,286.987,315.857
0.773,1.030,-0.147,70.557,291.260,324.280
1.137,0.988,-0.177,63.293,273.560,333.618
1.494,0.903,-0.145,49.622,231.873,335.754
1.834,0.858,-0.042,34.729,179.871,333.130
2.074,0.798,0.109,20.264,130.798,316.589
2.199,0.793,0.258,11.230,95.642,285.339
2.263,0.797,0.374,8.484,79.163,245.239
2.331,0.811,0.453,10.498,79.468,201.660
2.411,0.790,0.500,13.611,87.585,158.081
2.424,0.772,0.536,16.418,91.797,117.920
2.360,0.641,0.615,19.043,84.167,77.942
2.283,0.762,0.566,10.010,70.374,47.974
2.148,0.622,0.619,13.306,86.853,52.002
2.064,0.614,0.600,16.663,39.185,15.320
1.930,0.588,0.573,20.508,-2.563,-14.221
1.778,0.574,0.582,13.367,-23.865,-33.508
1.615,0.581,0.578,6.714,-33.142,-41.870
1.469,0.575,0.574,5.615,-44.495,-50.781
1.313,0.575,0.555,4.639,-56.885,-63.599
1.169,0.574,0.538,2.441,-59.143,-74.890
1.026,0.569,0.520,0.610,-61.707,-87.219
0.927,0.560,0.510,-0.671,-66.895,-98.145
0.804,0.504,0.513,-2.625,-74.097,-109.497
0.738,0.499,0.508,-5.676,-82.458,-128.601
0.632,0.537,0.506,-11.719,-85.999,-126.892
0.554,0.516,0.539,-21.362,-83.801,-125.854
0.501,0.510,0.585,-27.832,-86.365,-132.080
0.471,0.514,0.593,-29.480,-91.553,-139.465
0.404,0.544,0.611,-30.396,-97.961,-146.790
0.353,0.517,0.642,-33.020,-101.685,-152.649
0.283,0.519,0.650,-33.569,-103.394,-151.489
0.235,0.522,0.657,-33.630,-103.638,-148.315
0.227,0.499,0.672,-35.706,-103.943,-145.630
0.206,0.493,0.679,-37.292,-106.445,-142.517
0.181,0.493,0.690,-38.391,-110.413,-141.418
0.139,0.515,0.706,-38.879,-113.953,-140.747
0.094,0.529,0.730,-38.879,-115.356,-140.076
0.057,0.521,0.759,-36.194,-113.708,-136.597
0.016,0.535,0.782,-31.128,-111.084,-131.470
0.005,0.502,0.795,-27.771,-107.971,-127.930
-0.028,0.492,0.800,-22.766,-104.980,-124.146
-0.053,0.489,0.793,-17.578,-103.699,-118.958
-0.066,0.480,0.793,-14.038,-103.149,-114.441
-0.066,0.484,0.778,-10.925,-102.661,-109.985
-0.094,0.485,0.774,-10.315,-101.929,-106.873
-0.105,0.454,0.783,-12.085,-99.182,-104.919
-0.118,0.459,0.777,-13.489,-94.238,-100.952
-0.117,0.457,0.774,-15.869,-87.524,-98.511
-0.124,0.446,0.783,-19.226,-80.688,-97.717
-0.158,0.452,0.796,-22.217,-75.195,-99.121
-0.190,0.466,0.822,-23.621,-70.007,-99.548
-0.206,0.457,0.842,-22.705,-65.796,-96.741
-0.267,0.486,0.859,-19.287,-63.293,-91.064
-0.285,0.462,0.866,-16.663,-61.707,-86.243
-0.286,0.481,0.864,-12.451,-61.035,-77.942
-0.264,0.487,0.864,-9.583,-60.486,-70.129
-0.249,0.488,0.857,-7.874,-60.181,-65.247
-0.250,0.481,0.857,-7.629,-59.814,-63.416
-0.244,0.468,0.866,-8.179,-57.800,-62.561
-0.252,0.453,0.876,-9.094,-52.246,-61.707
-0.273,0.424,0.887,-9.827,-43.457,-64.026
-0.227,0.434,0.890,-7.812,-33.508,-66.162
-0.292,0.430,0.905,-9.033,-25.818,-52.307
-0.278,0.416,0.910,-10.498,-16.052,-51.453
-0.301,0.430,0.906,-9.460,-12.939,-49.805
-0.285,0.442,0.902,-8.728,-14.771,-45.349
-0.257,0.454,0.901,-8.057,-18.005,-37.170
-0.245,0.462,0.906,-7.874,-22.339,-28.687
-0.245,0.463,0.908,-6.714,-26.855,-22.766
-0.255,0.456,0.908,-5.554,-29.297,-18.677
-0.241,0.442,0.904,-4.150,-27.405,-16.296
-0.231,0.430,0.893,-2.869,-23.376,-14.587
-0.222,0.408,0.888,-2.319,-18.066,-13.550
-0.210,0.393,0.877,-1.404,-13.611,-13.000
-0.192,0.382,0.866,-1.343,-10.498,-12.512
-0.169,0.372,0.856,-2.441,-7.751,-12.207
-0.150,0.367,0.856,-3.723,-5.005,-11.963
-0.131,0.366,0.859,-5.127,-3.296,-12.085
-0.107,0.370,0.868,-5.981,-2.258,-12.634
-0.098,0.369,0.877,-5.798,-0.916,-14.648
-0.092,0.363,0.886,-4.761,0.916,-17.273
-0.086,0.336,0.882,-1.953,1.709,-18.738
-0.099,0.377,0.877,0.977,0.916,-18.127
-0.093,0.370,0.876,0.305,-0.793,-19.592
-0.086,0.367,0.877,-0.427,-2.991,-16.663
-0.080,0.365,0.876,-0.122,-4.517,-13.916
-0.074,0.362,0.870,0.305,-6.226,-11.597
-0.071,0.359,0.861,0.244,-7.690,-9.827
-0.061,0.359,0.853,-0.549,-7.996,-8.545
-0.059,0.349,0.850,-2.747,-7.080,-7.446
-0.056,0.348,0.849,-4.395,-6.165,-6.470
-0.046,0.352,0.849,-6.409,-5.615,-5.371
-1.585,0.878,0.782,11.902,68.604,82.886
-1.796,0.937,0.684,14.709,74.890,102.478
-1.996,0.962,0.588,13.000,76.172,123.047
-2.102,1.001,0.534,10.620,75.928,151.245
-2.134,1.001,0.484,9.827,76.721,178.772
-2.090,1.020,0.445,10.498,86.975,209.534
-1.968,1.054,0.393,15.564,108.704,238.464
-1.815,1.094,0.318,22.156,140.320,257.507
-1.626,1.138,0.228,24.902,182.312,269.287
-1.359,1.152,0.191,25.330,230.164,276.428
-1.075,1.190,0.181,27.222,270.935,281.738
-0.775,1.259,0.155,34.668,301.453,288.330
-0.387,1.332,0.068,44.373,319.519,297.974
0.073,1.393,0.028,47.241,319.275,306.824
0.487,1.442,0.069,41.992,296.997,310.120
0.903,1.437,0.068,39.429,262.817,307.617
1.242,1.342,0.063,38.452,225.098,304.077
1.546,1.260,0.045,36.011,186.035,306.824
1.871,1.157,0.062,32.166,149.475,306.763
2.124,1.050,0.129,23.743,117.615,294.983
2.323,0.970,0.236,16.663,94.788,271.423
2.453,0.939,0.338,14.648,82.581,239.136
2.519,0.934,0.435,13.916,76.965,198.181
2.546,0.938,0.488,15.381,74.585,151.428
2.456,0.866,0.536,20.325,68.604,99.915
2.461,0.906,0.520,13.916,78.735,68.604
2.334,0.817,0.579,23.804,79.956,38.391
2.253,0.779,0.597,29.785,45.288,-6.470
2.093,0.738,0.574,33.936,18.005,-42.358
1.934,0.720,0.568,28.198,0.122,-63.782
